"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"20","peptide metabolic process (GO:0006518)","4/72",0.00629829121689263,0.211194551745372,0.0216880431368893,0.458689818827251,-2.62353637382513,13.29471001734,"SP1029;GstO2;GstD7;GstE8"
"21","tetrahydrobiopterin metabolic process (GO:0046146)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-4.64664086196828,13.098712918906,"Pu"
"22","ornithine metabolic process (GO:0006591)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-4.5319504770258,12.7754048622804,"Oat"
"23","asparagine metabolic process (GO:0006528)","2/6",0.00151166577707122,0.108008945835698,0.00516049954366696,0.442357022954395,-1.94763575108458,12.6490042750957,"AsnS;CG8132"
"24","adenosine catabolic process (GO:0006154)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-4.79527874592968,12.1865517537431,"Adgf-A"
"25","positive regulation of crystal cell differentiation (GO:0042691)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-4.28963391319513,12.0923232126757,"wg"
"26","pteridine metabolic process (GO:0019889)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-4.28737510524377,12.0859557145684,"Pu"
"27","monocarboxylic acid biosynthetic process (GO:0072330)","3/34",0.00495787906932975,0.211194551745372,0.0147400735591861,0.458689818827251,-2.25232885477493,11.9526074960489,"CG12512;AsnS;ATPCL"
"28","chloride transmembrane transport (GO:1902476)","2/19",0.0157952174206291,0.30408831353956,0.0343843404879031,0.458689818827251,-2.86408833983909,11.8803761380675,"ClC-a;Ndae1"
"29","positive regulation of defense response to bacterium (GO:1900426)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-4.40557995951324,11.7622767737721,"Listericin"
"30","inorganic ion homeostasis (GO:0098771)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-4.30606190819579,11.4965776208025,"ATP7"
"31","acyl-CoA biosynthetic process (GO:0071616)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-4.07208258419694,11.4790538664266,"ATPCL"
"32","cellular transition metal ion homeostasis (GO:0046916)","2/19",0.0157952174206291,0.30408831353956,0.0343843404879031,0.458689818827251,-2.74424059334474,11.3832419233691,"ATP7;Ctr1B"
"33","positive regulation of DNA-dependent DNA replication (GO:2000105)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-4.25385013063317,11.3571795428682,"otu"
"34","adenosine metabolic process (GO:0046085)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-4.37277737434891,11.1128217155953,"Adgf-A"
"35","glucose transport (GO:0015758)","2/21",0.0191409940203269,0.30408831353956,0.0406838367541918,0.458689818827251,-2.7684694067353,10.9518516904926,"CG10960;CG8249"
"36","glutathione metabolic process (GO:0006749)","4/47",0.00133022548925721,0.108008945835698,0.00550978498341773,0.442357022954395,-1.65364118848676,10.951084668467,"GstO2;GstD7;GstE8;Gclm"
"37","dorsal trunk growth, open tracheal system (GO:0035001)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-4.25725156753784,10.819228517329,"verm"
"38","positive regulation of hemocyte differentiation (GO:0045612)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-3.83498037379012,10.8106712909673,"wg"
"39","endothelial cell development (GO:0001885)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.93076169699065,10.4945790194793,"fray"
"40","'de novo' pyrimidine nucleobase biosynthetic process (GO:0006207)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-4.20502966139437,10.2123779705295,"su(r)"
"41","rhabdomere membrane biogenesis (GO:0045313)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.97240901018794,10.0953397194651,"Amph"
"42","hypoxanthine biosynthetic process (GO:0046101)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.90270476617807,9.91819581979033,"Adgf-A"
"43","epidermal cell differentiation (GO:0009913)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.71207950441666,9.91072842587098,"sn"
"44","response to hydrogen peroxide (GO:0042542)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-3.51544351824435,9.90990842546121,"Cat"
"45","clypeo-labral disc development (GO:0035213)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-3.50267539168473,9.8739155374191,"wg"
"46","anterior/posterior pattern specification, imaginal disc (GO:0007448)","2/20",0.0174337061745915,0.30408831353956,0.0374827229619559,0.458689818827251,-2.38420761056702,9.65449063513673,"wg;ptc"
"47","purine ribonucleoside biosynthetic process (GO:0046129)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.79375666698422,9.64131897495105,"Adgf-A"
"48","regulation of eye pigmentation (GO:0048073)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-3.41521733322436,9.62737442648589,"wg"
"49","inosine metabolic process (GO:0046102)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.78808516385582,9.62690561755146,"Adgf-A"
"50","epidermis development (GO:0008544)","2/21",0.0191409940203269,0.30408831353956,0.0406838367541918,0.458689818827251,-2.4180110378602,9.56546538249356,"wg;sn"
"51","regulation of locomotor rhythm (GO:1904059)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.93313788613548,9.55205882902286,"Pura"
"52","response to ethanol (GO:0045471)","2/23",0.0227557532968893,0.30408831353956,0.0473806017913139,0.458689818827251,-2.50755550336257,9.48592517875461,"hang;Cat"
"53","negative regulation of growth of symbiont in host (GO:0044130)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.85134193379867,9.35340834401155,"Trpml"
"54","positive regulation of feeding behavior (GO:2000253)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.81821354945184,9.27295241153411,"5-HT2A"
"55","glucose import (GO:0046323)","2/21",0.0191409940203269,0.30408831353956,0.0406838367541918,0.458689818827251,-2.32338801870065,9.19114400844447,"CG10960;CG8249"
"56","proboscis development (GO:0048728)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.43002094877321,9.15767188657821,"wg"
"57","heart morphogenesis (GO:0003007)","2/19",0.0157952174206291,0.30408831353956,0.0343843404879031,0.458689818827251,-2.20741636779891,9.15646922547477,"wg;Cat"
"58","pyrimidine nucleobase biosynthetic process (GO:0019856)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.76407167206839,9.14146289531258,"su(r)"
"59","carnitine metabolic process (GO:0009437)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.75033075366629,9.10809156058153,"CG14630"
"60","polyamine catabolic process (GO:0006598)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.36190352717674,8.97580798368768,"CG7460"
"61","aspartate family amino acid biosynthetic process (GO:0009067)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.52834684083542,8.96681583265515,"AsnS"
"62","Bolwig's organ morphogenesis (GO:0001746)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-3.84533909886615,8.95298693043748,"ptc"
"63","purine ribonucleoside catabolic process (GO:0046130)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.6857709948266,8.95130107108507,"Adgf-A"
"64","female germ-line sex determination (GO:0019099)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-3.17412139793945,8.94773368470616,"otu"
"65","L-alpha-amino acid transmembrane transport (GO:1902475)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.34794891704366,8.93855114391544,"slif"
"66","negative regulation of hemocyte differentiation (GO:0045611)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.34433457305821,8.92890135553271,"wg"
"67","glutamine metabolic process (GO:0006541)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.6104397601271,8.76835086533483,"CG8132"
"68","pteridine-containing compound biosynthetic process (GO:0042559)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-3.73292345312277,8.69125297635943,"Pu"
"69","cellular modified amino acid biosynthetic process (GO:0042398)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.39425690409249,8.62604441135647,"Gclm"
"70","tube fusion (GO:0035146)","2/22",0.0209155214396404,0.30408831353956,0.0439842491047714,0.458689818827251,-2.22679051738156,8.61158623118604,"wg;dnd"
"71","filopodium assembly (GO:0046847)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.52537678213518,8.56176604846001,"sn"
"72","carboxylic acid biosynthetic process (GO:0046394)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.20218563121769,8.54938374096382,"regucalcin"
"73","chitin-based embryonic cuticle biosynthetic process (GO:0008362)","2/21",0.0191409940203269,0.30408831353956,0.0406838367541918,0.458689818827251,-2.15559942187149,8.52738524580176,"pot;fray"
"74","positive regulation of antifungal peptide production (GO:0002804)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.79781827173685,8.4994080424543,"grass"
"75","purine nucleobase salvage (GO:0043096)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.46777090139228,8.42186381831102,"Adgf-A"
"76","branch fusion, open tracheal system (GO:0035147)","2/22",0.0209155214396404,0.30408831353956,0.0439842491047714,0.458689818827251,-2.14911993107514,8.31121358886355,"wg;dnd"
"77","mesoderm morphogenesis (GO:0048332)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.10916587672794,8.30103412348062,"wg"
"78","inosine biosynthetic process (GO:0046103)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.24133479087432,8.23741356302322,"Adgf-A"
"79","Malpighian tubule tip cell differentiation (GO:0061382)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-3.53126299492923,8.22173301981639,"wg"
"80","alpha-amino acid catabolic process (GO:1901606)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.80707122374116,8.20790450476706,"CG15093"
"81","ketone biosynthetic process (GO:0042181)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.06920756202774,8.19435106217279,"shd"
"82","chondroitin sulfate biosynthetic process (GO:0030206)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.22374005371487,8.19269892048671,"CG9220"
"83","alpha-amino acid metabolic process (GO:1901605)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.78620961224327,8.16292764330924,"Oat"
"84","primary sex determination, germ-line (GO:0007542)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-3.0463301976274,8.1332717276915,"otu"
"85","transition metal ion homeostasis (GO:0055076)","2/21",0.0191409940203269,0.30408831353956,0.0406838367541918,0.458689818827251,-2.04792132001682,8.10141897037277,"ATP7;CG6908"
"86","sterol metabolic process (GO:0016125)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.61249491691249,8.08465970544963,"Eo"
"87","defense response to bacterium (GO:0042742)","8/216",0.00172968062726206,0.108008945835698,0.0131792427737803,0.458689818827251,-1.25923675756878,8.00851722167151,"Listericin;PGRP-LD;slif;Drs;GstO2;grass;subdued;CG7054"
"88","response to salt stress (GO:0009651)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-3.43652275288917,8.00115217454811,"Dh44-R2"
"89","sulfur compound biosynthetic process (GO:0044272)","2/26",0.0286556829691373,0.30408831353956,0.0581128087031168,0.458689818827251,-2.25055013743005,7.99486217851021,"CG9220;Gclm"
"90","negative regulation of growth of symbiont involved in interaction with host (GO:0044146)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.27459298802608,7.9527099654938,"Trpml"
"91","copper ion transport (GO:0006825)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.27283662381802,7.94844444144499,"Ctr1B"
"92","germ-band extension (GO:0007377)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.55051854832442,7.94595837538871,"5-HT2A"
"93","plasma membrane bounded cell projection morphogenesis (GO:0120039)","2/28",0.0328904148489997,0.30408831353956,0.0656889772589016,0.458689818827251,-2.32294592528764,7.93187077298251,"Pura;sn"
"94","regulation of growth of symbiont in host (GO:0044126)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.23523387411738,7.85712201958441,"Trpml"
"95","spermine metabolic process (GO:0008215)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.07389617763369,7.81189099510912,"CG7460"
"96","positive regulation of ATP metabolic process (GO:1903580)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-3.05028335353377,7.75188219933475,"srl"
"97","defense response to Gram-negative bacterium (GO:0050829)","6/122",0.00158678834279691,0.108008945835698,0.00902389496076462,0.458689818827251,-1.19193126075209,7.68324041696426,"Listericin;slif;Drs;GstO2;subdued;CG7054"
"98","hexose metabolic process (GO:0019318)","2/26",0.0286556829691373,0.30408831353956,0.0581128087031168,0.458689818827251,-2.14685753684242,7.62650422156373,"Gal;fbp"
"99","regulation of compound eye pigmentation (GO:0048076)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-2.98842068137829,7.59466659294533,"wg"
"100","sodium ion transmembrane transport (GO:0035725)","2/27",0.0307438573839075,0.30408831353956,0.0618607831910674,0.458689818827251,-2.17320634580471,7.56724589480059,"CG33296;Ndae1"
"101","Bolwig's organ development (GO:0055034)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-3.23423904605848,7.53018112701953,"ptc"
"102","equator specification (GO:0045317)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-2.80606608823735,7.49180046183757,"caup"
"103","stem cell differentiation (GO:0048863)","2/24",0.0246601785111114,0.30408831353956,0.05086960973609,0.458689818827251,-2.0017671912353,7.41167422613207,"wg;Rbp6"
"104","cell fate specification involved in pattern specification (GO:0060573)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-3.03628579111381,7.37395467387036,"wg"
"105","epithelial cell proliferation involved in Malpighian tubule morphogenesis (GO:0061331)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.40351133181443,7.33784432983981,"wg"
"106","tetrahydrobiopterin biosynthetic process (GO:0006729)","1/6",0.0596677314965986,0.30408831353956,0.0941252729378873,0.458689818827251,-2.55961985127614,7.21547599854686,"Pu"
"107","positive regulation of retinal cell programmed cell death (GO:0046670)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.969910753314,7.21275557935671,"wg"
"108","negative regulation of immune response (GO:0050777)","3/43",0.00956266280439385,0.268710824803467,0.0263086129910895,0.458689818827251,-1.54495705379381,7.1838788943839,"PGRP-LD;slif;GstO2"
"109","hexose biosynthetic process (GO:0019319)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-2.68443828886379,7.16707140169932,"fbp"
"110","monocarboxylic acid metabolic process (GO:0032787)","2/29",0.0350939597225431,0.30408831353956,0.0695944516281307,0.458689818827251,-2.13694537655797,7.15818202480064,"CG31075;CG8132"
"111","positive regulation of compound eye retinal cell programmed cell death (GO:0046672)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-3.06374308635371,7.1332205314301,"wg"
"112","negative regulation of TORC1 signaling (GO:1904262)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.27040254400934,7.05086671506961,"Sesn"
"113","regulation of humoral immune response (GO:0002920)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.1354539589769,7.01705576435754,"CG7054"
"114","genital disc development (GO:0035215)","2/25",0.0266273097194125,0.30408831353956,0.0544480596515984,0.458689818827251,-1.93518494865395,7.01662824345727,"wg;ptc"
"115","regulation of peptidoglycan recognition protein signaling pathway (GO:0061058)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.88796807789403,7.01374876116754,"Listericin"
"116","regulation of reactive oxygen species metabolic process (GO:2000377)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.11048895553222,6.96118480480249,"Sesn"
"117","inorganic anion transmembrane transport (GO:0098661)","2/37",0.0546135586428226,0.30408831353956,0.103288624063565,0.458689818827251,-2.38572968798878,6.93644489233732,"ClC-a;Ndae1"
"118","wing disc anterior/posterior pattern formation (GO:0048100)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.20356994610676,6.90677811016802,"ptc"
"119","heart formation (GO:0060914)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-2.57193881738011,6.86671368883187,"wg"
"120","regulation of crystal cell differentiation (GO:0042689)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.06676065121136,6.86332211763984,"wg"
"121","regulation of oxidative phosphorylation (GO:0002082)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.18107180630312,6.85827295431709,"srl"
"122","cellular response to amino acid stimulus (GO:0071230)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.1531553360728,6.79808607881769,"Sesn"
"123","antifungal humoral response (GO:0019732)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-3.03349005160453,6.78886347279629,"Drs"
"124","chondroitin sulfate metabolic process (GO:0030204)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-2.66920048240385,6.78341167289625,"CG9220"
"125","synaptic target inhibition (GO:0016201)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.13589219731528,6.76086739126317,"Lsp2"
"126","larval visceral muscle development (GO:0007523)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.89378344019182,6.73750861847088,"wg"
"127","negative regulation of defense response (GO:0031348)","2/29",0.0350939597225431,0.30408831353956,0.0695944516281307,0.458689818827251,-2.00904920636196,6.72976486609321,"slif;GstO2"
"128","cation homeostasis (GO:0055080)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-2.60975372276351,6.63233578110075,"ATP7"
"129","regulation of cellular pH (GO:0030641)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.72809199240373,6.62547206755339,"Ndae1"
"130","hydrogen peroxide catabolic process (GO:0042744)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.03805397469558,6.54993180824313,"Cat"
"131","positive regulation of antimicrobial peptide production (GO:0002225)","1/12",0.115791635404744,0.30408831353956,0.167777937121439,0.458689818827251,-3.03268185165125,6.538349709999,"grass"
"132","positive regulation of cellular process (GO:0048522)","4/97",0.0174422740255379,0.30408831353956,0.053081126198729,0.458689818827251,-1.61261280808989,6.52924103916775,"wg;Tie;Adgf-A;srl"
"133","negative regulation of neuromuscular synaptic transmission (GO:1900074)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.80081075420711,6.5210431206025,"slo"
"134","somatic stem cell division (GO:0048103)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.77612494834886,6.46356790410434,"ptc"
"135","spermine catabolic process (GO:0046208)","1/7",0.0692619989151905,0.30408831353956,0.106834526278887,0.458689818827251,-2.41408901807203,6.44527700053916,"CG7460"
"136","cuticle pattern formation (GO:0035017)","2/35",0.0494365611498012,0.30408831353956,0.0944936626503075,0.458689818827251,-2.1406595742049,6.43710253448887,"wg;sn"
"137","epithelial tube formation (GO:0072175)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-2.53063968371994,6.43127816123445,"wg"
"138","trachea morphogenesis (GO:0060439)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.75692058816457,6.4188549720802,"verm"
"139","larval chitin-based cuticle development (GO:0008363)","2/29",0.0350939597225431,0.30408831353956,0.0695944516281307,0.458689818827251,-1.91080313953525,6.40066743698668,"wg;Pu"
"140","defense response to Gram-positive bacterium (GO:0050830)","3/56",0.0195101881198325,0.30408831353956,0.0494953001946201,0.458689818827251,-1.62380032101482,6.39260711512057,"Listericin;PGRP-LD;grass"
"141","genital disc anterior/posterior pattern formation (GO:0035224)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.60252160553207,6.32051054387799,"wg"
"142","organonitrogen compound catabolic process (GO:1901565)","2/30",0.0373531185037011,0.30408831353956,0.0735743323403514,0.458689818827251,-1.91906865184697,6.30862898649108,"SP1029;Tina-1"
"143","positive regulation of behavior (GO:0048520)","2/29",0.0350939597225431,0.30408831353956,0.0695944516281307,0.458689818827251,-1.87636389881454,6.28530540828014,"Ets96B;5-HT2A"
"144","histoblast morphogenesis (GO:0007488)","1/13",0.124815975328237,0.309015762706913,0.179462639521015,0.458689818827251,-3.01212515846424,6.26797589339298,"wg"
"145","negative regulation of cell cycle process (GO:0010948)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.68907061025186,6.2608819169439,"wg"
"146","regulation of tube length, open tracheal system (GO:0035159)","2/36",0.0520017625791422,0.30408831353956,0.0988631346830289,0.458689818827251,-2.10659562226545,6.22810290688312,"serp;verm"
"147","genital disc pattern formation (GO:0035221)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.53273193880284,6.15101864668178,"wg"
"148","negative regulation of cell fate commitment (GO:0010454)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.52851594064502,6.14077963050881,"wg"
"149","positive regulation of cell cycle process (GO:0090068)","1/13",0.124815975328237,0.309015762706913,0.179462639521015,0.458689818827251,-2.9424086596349,6.12290179751549,"otu"
"150","negative regulation of growth (GO:0045926)","2/31",0.0396665395351448,0.30408831353956,0.0776258095412662,0.458689818827251,-1.8963606810992,6.12002484910439,"caup;Sesn"
"151","nitrogen compound transport (GO:0071705)","1/9",0.0881592703218666,0.30408831353956,0.131725253247259,0.458689818827251,-2.50298879979902,6.07878415560893,"slif"
"152","negative regulation of innate immune response (GO:0045824)","2/30",0.0373531185037011,0.30408831353956,0.0735743323403514,0.458689818827251,-1.82191407350611,5.98924896405074,"slif;GstO2"
"153","lipid catabolic process (GO:0016042)","2/28",0.0328904148489997,0.30408831353956,0.0656889772589016,0.458689818827251,-1.7308176762803,5.91000504591999,"CG5162;CG5966"
"154","long-chain fatty acid metabolic process (GO:0001676)","1/11",0.10667470305382,0.30408831353956,0.155928347620071,0.458689818827251,-2.61657320626517,5.85581556613817,"Elo68alpha"
"155","microtubule nucleation by microtubule organizing center (GO:0051418)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.49657040313596,5.81268949643061,"Grip91"
"156","hypoxanthine salvage (GO:0043103)","1/8",0.078758850427571,0.30408831353956,0.119367041069483,0.458689818827251,-2.27475207054876,5.78097443411548,"Adgf-A"
"157","regulation of cell death (GO:0010941)","2/37",0.0546135586428226,0.30408831353956,0.103288624063565,0.458689818827251,-1.9860566482039,5.77440628026057,"wg;Tie"
"158","response to DDT (GO:0046680)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.46940044043156,5.74943049254596,"Cyp6a2"
"159","amino acid transport (GO:0006865)","2/40",0.0627165432711965,0.30408831353956,0.116877532483868,0.458689818827251,-2.07576170207613,5.74805403968197,"slif;CG1607"
"160","chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)","1/10",0.097464232999971,0.30408831353956,0.143911565482474,0.458689818827251,-2.4677256851467,5.74553121037825,"CG9220"
