"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"22","positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)","2/6",0.00323246107670891,0.0388381255506125,0.0146268057549468,0.19277379892417,-4.75059052581891,27.2423159480637,"rau;Hrs"
"23","chromosome condensation (GO:0030261)","8/53",1.15178177551299e-06,6.96489214839619e-05,9.52594224105346e-05,0.00652844574920197,-1.98722716026295,27.1737425184151,"spn-E;Incenp;aurB;Mcm5;Mcm10;gwl;SMC2;Mcm2"
"24","positive regulation of cell proliferation (GO:0008284)","11/73",1.1226005791745e-08,2.10678511419626e-06,4.67630092426755e-06,0.000801206225024507,-1.43843127335881,26.3305316458576,"RecQ4;CycA;CycB;Pvf1;Dl;CycE;vn;InR;upd3;dome;spi"
"25","DNA packaging (GO:0006323)","6/36",1.44498279761566e-05,0.000619692737624145,0.000455002343234428,0.0188654803890609,-2.33370966528872,26.0087929341607,"aurB;Mcm5;Mcm10;gwl;SMC2;Mcm2"
"26","negative regulation of transposition, DNA-mediated (GO:0000335)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-4.77122473089772,25.8026604809219,"spn-E;piwi"
"27","mitotic spindle elongation (GO:0000022)","3/10",0.000370838428132243,0.00733119046384511,0.00327225125855449,0.0747527620843113,-3.24346231526836,25.6225222688375,"pav;Eb1;ncd"
"28","base-excision repair (GO:0006284)","3/11",0.000504251457950006,0.00878594065716281,0.00409158317492685,0.0849590365251049,-3.36452769768441,25.5449594983491,"RecQ4;DNApol-epsilon255;Rrp1"
"29","regulation of phosphorylation (GO:0042325)","5/23",1.97993926103101e-05,0.000726920557264243,0.000477142500112436,0.0188654803890609,-2.29410313651637,24.8448141812357,"CycE;rho;Tspo;Pli;edl"
"30","regulation of cyclin-dependent protein kinase activity (GO:1904029)","4/16",7.832861491027e-05,0.00214546259286548,0.00115861468527396,0.0372204967644259,-2.59238168830871,24.5099256094752,"dap;CycA;CycB;CycE"
"31","germ-line stem-cell niche homeostasis (GO:0060250)","3/11",0.000504251457950006,0.00878594065716281,0.00409158317492685,0.0849590365251049,-3.20257857698378,24.315371246798,"Ote;InR;CG46339"
"32","regulation of transposition, DNA-mediated (GO:0000337)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-4.47911575182689,24.222942644203,"spn-E;piwi"
"33","actomyosin contractile ring assembly (GO:0000915)","5/23",1.97993926103101e-05,0.000726920557264243,0.000477142500112436,0.0188654803890609,-2.19337170711428,23.7539069740272,"pav;polo;pnut;sti;scra"
"34","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)","8/50",7.25414761627107e-07,5.73635673040512e-05,6.59428780103132e-05,0.00484209132818585,-1.65423693094164,23.385157198674,"Socs36E;lsn;rau;rho;Hrs;vn;edl;spi"
"35","DNA-dependent DNA replication maintenance of fidelity (GO:0045005)","3/14",0.00107588320172769,0.0160291004547256,0.00724906319615168,0.124200616094066,-3.28332378014464,22.440248611445,"DNApol-epsilon255;spel1;WRNexo"
"36","regulation of exit from mitosis (GO:0007096)","3/11",0.000504251457950006,0.00878594065716281,0.00409158317492685,0.0849590365251049,-2.94587712671277,22.3663820454746,"fzy;CycA;CycE"
"37","regulation of microtubule cytoskeleton organization (GO:0070507)","3/13",0.000854789877143061,0.0135188306723549,0.00607608955961924,0.10769344943601,-3.11515846841699,22.0075194664001,"pav;Eb1;tum"
"38","regulation of ERBB signaling pathway (GO:1901184)","3/12",0.000664889048697232,0.0112050154436189,0.00502481287013228,0.0956575487128886,-2.97322592839713,21.7517949531314,"rho;Hrs;edl"
"39","regulation of cell division (GO:0051302)","5/26",3.73039468826364e-05,0.00123704701275323,0.000778076839119927,0.0275814824350098,-2.07488354696363,21.1563662983363,"aurB;sti;scra;tum;aurA"
"40","anatomical structure homeostasis (GO:0060249)","5/30",7.69415383288316e-05,0.00214546259286548,0.00137535225907511,0.0424678472819512,-2.22632040968404,21.0887414180726,"Ote;Rif1;InR;CG46339;EndoGI"
"41","peripheral nervous system development (GO:0007422)","10/79",2.86908290888925e-07,2.68128839121649e-05,4.98210715696998e-05,0.00422428071241195,-1.39234674108047,20.9744550203659,"cnn;CycA;pav;Dl;CycE;rho;vn;Dscam1;spi;RabX1"
"42","mismatch repair (GO:0006298)","3/13",0.000854789877143061,0.0135188306723549,0.00607608955961924,0.10769344943601,-2.92907724666735,20.6929198556561,"CG13690;PCNA;spel1"
"43","negative regulation of protein dephosphorylation (GO:0035308)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-4.18153156407428,20.4427165081526,"dap;gwl"
"44","detection of mechanical stimulus involved in sensory perception (GO:0050974)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-4.18093239094141,20.4397872640929,"pain;Dscam1"
"45","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-4.12754888390644,20.1788054004373,"spn-E;piwi"
"46","ameboidal-type cell migration (GO:0001667)","4/17",0.000101223491492684,0.00253799388425559,0.0014045786066015,0.0424678472819512,-2.15447937899094,19.8172884850472,"sli;Sema2a;Sema2b;stumps"
"47","regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-4.05355357805502,19.8170563529231,"spn-E;piwi"
"48","stem cell fate commitment (GO:0048865)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-4.0288024205695,19.6960526278592,"rho;spi"
"49","mitotic spindle organization (GO:0007052)","10/74",1.52838940827859e-07,1.74576034634488e-05,3.00200177674186e-05,0.00297793722151793,-1.23261269489877,19.3444771307366,"feo;PCNA;pav;dpa;Eb1;aurB;Klp61F;ncd;aurA;asp"
"50","regulation of mitotic nuclear division (GO:0007088)","6/41",3.1321892104232e-05,0.00107329683610502,0.0008431023457187,0.0288903070466275,-1.84948594772844,19.1813762263471,"fzy;CycA;CycB;CycE;gwl;ncd"
"51","DNA metabolic process (GO:0006259)","13/128",6.80373612856254e-08,8.74280092520287e-06,3.18650870006782e-05,0.00297793722151793,-1.14976437439159,18.9748016011518,"RecQ4;DNApol-epsilon255;PCNA;spel1;Rif1;DNApol-alpha60;EndoGI;DNApol-alpha73;CG13690;dpa;Mcm6;Mcm10;Mcm2"
"52","regulation of response to oxidative stress (GO:1902882)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-3.48101628845781,18.825246448355,"iPLA2-VIA;p38c"
"53","regulation of cell migration (GO:0030334)","4/21",0.000242780873252043,0.00509344362659389,0.00275411754293352,0.0658426240496664,-2.17345324654226,18.0904148564436,"sli;Sema2a;Sema2b;Kat60"
"54","mesodermal cell migration (GO:0008078)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-3.65294968582131,17.8585797336489,"sli;stumps"
"55","salivary gland boundary specification (GO:0007432)","3/15",0.00132999228866795,0.0192567897570515,0.00854691131942378,0.13113768412489,-2.68630404237727,17.7902691595794,"sli;rho;spi"
"56","multivesicular body sorting pathway (GO:0071985)","3/17",0.0019440408074742,0.0259542071439413,0.0115277324579501,0.166908576996799,-2.84330043322938,17.7506864522937,"Vps60;lsn;Hrs"
"57","positive regulation of cell cycle (GO:0045787)","5/34",0.000143043509762544,0.0034197378612999,0.00225713903709939,0.0552461650032899,-1.98700954246465,17.589727190939,"CycA;CycB;Dl;CycE;Mcm10"
"58","protein tetramerization (GO:0051262)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-3.25155746117031,17.5843390191767,"InR;Klp61F"
"59","neural crest cell development (GO:0014032)","2/6",0.00323246107670891,0.0388381255506125,0.0146268057549468,0.19277379892417,-3.06427619999771,17.5721270732084,"Sema2a;Sema2b"
"60","regulation of protein serine/threonine kinase activity (GO:0071900)","4/24",0.000416035900005031,0.00806952651330512,0.00421445023850609,0.0849590365251049,-2.22419284674262,17.3147608049815,"dap;CycA;CycB;CycE"
"61","mitotic sister chromatid segregation (GO:0000070)","9/76",2.01461004912257e-06,0.000109001006868316,0.000189055350508781,0.0121468062701892,-1.31909223927804,17.300006716057,"spn-E;CycA;CycB;Eb1;rod;Kat60;cmet;aurB;ncd"
"62","negative regulation of axon guidance (GO:1902668)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-3.18083663392917,17.2018826065881,"Sema2a;Sema2b"
"63","cold acclimation (GO:0009631)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-3.51456233814002,17.1820301791103,"CG10912;Fst"
"64","male germ-line stem cell asymmetric division (GO:0048133)","2/8",0.00591528940559224,0.0528775435560767,0.0227768358306762,0.241387497257063,-3.2703124267668,16.7774053934188,"InR;piwi"
"65","plasma membrane organization (GO:0007009)","4/25",0.000489470791848738,0.00878594065716281,0.00479829538971712,0.0930688237854566,-2.18991879093274,16.6919678394248,"scra;Cip4;scramb1;scramb2"
"66","DNA-dependent DNA replication (GO:0006261)","5/36",0.00018911010258122,0.00405010803028112,0.00282623587194751,0.0660311471900464,-1.90808893483528,16.3583921061757,"DNApol-epsilon255;PCNA;DNApol-alpha60;Mcm10;DNApol-alpha73"
"67","negative chemotaxis (GO:0050919)","3/18",0.0023071264472467,0.0300218479464507,0.0132149247665622,0.185466495038254,-2.65824021529017,16.1401766489776,"Sema2a;Wnt5;Sema2b"
"68","central nervous system development (GO:0007417)","13/170",1.82155755282934e-06,0.00010403117579492,0.000447072463260724,0.0188654803890609,-1.21979364657438,16.1205715925717,"cnn;Mmp2;Dl;sti;pdm2;Nrt;dap;CycE;rho;vn;nub;Dscam1;cib"
"69","second mitotic wave involved in compound eye morphogenesis (GO:0016330)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-3.40999333125901,15.9436460575116,"Dl;spi"
"70","septin ring assembly (GO:0000921)","2/6",0.00323246107670891,0.0388381255506125,0.0146268057549468,0.19277379892417,-2.7791898813677,15.9372963037747,"Sep2;pnut"
"71","response to X-ray (GO:0010165)","2/11",0.0112793682410513,0.0694322787532977,0.0376628549789388,0.263383774954756,-3.55350399216367,15.936683781374,"spel1;EndoGI"
"72","female mating behavior (GO:0060180)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-3.232603529957,15.8035869234899,"Ilp3;InR"
"73","mitotic nuclear division (GO:0140014)","7/67",6.41546062437355e-05,0.00199851318844122,0.00191890222985665,0.0502696712697575,-1.6150717910067,15.5922497701092,"CycA;rod;Kat60;aurB;Klp61F;ncd;aurA"
"74","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","7/93",0.000501874063483102,0.00878594065716281,0.0101374665589185,0.151033559747366,-2.01812926138457,15.3320536023032,"CG15529;Ilp3;Pvf1;Hrs;stumps;InR;Shc"
"75","ERBB signaling pathway (GO:0038127)","4/29",0.000876686971815362,0.0136550637428211,0.00767289041160253,0.12930707119881,-2.1740735083689,15.3040873092708,"rho;vn;spi;Shc"
"76","regulation of microtubule-based process (GO:0032886)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-3.2720696114441,15.2987747167068,"pav;tum"
"77","cell fate specification involved in pattern specification (GO:0060573)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-3.09486903405151,15.1302290377381,"rho;vn"
"78","positive regulation of cell migration (GO:0030335)","2/8",0.00591528940559224,0.0528775435560767,0.0227768358306762,0.241387497257063,-2.94467883864765,15.1068351222505,"Sema2a;Sema2b"
"79","axonal fasciculation (GO:0007413)","3/21",0.00363754977248449,0.0420157434394838,0.0190810465536042,0.217947953967835,-2.68658329186745,15.0890471984197,"Nrt;Mmp2;Dscam1"
"80","oogenesis (GO:0048477)","15/216",9.99925412744204e-07,6.68214675117954e-05,0.000431750839899666,0.0188654803890609,-1.08973315390365,15.0553011763565,"spn-E;RecQ4;Ote;rtet;Dl;aurB;stumps;InR;dap;Eip74EF;l(2)gd1;upd3;fng;asp;piwi"
"81","histone phosphorylation (GO:0016572)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-3.07829566860302,15.0492049903866,"Incenp;aurB"
"82","negative regulation of axon extension involved in axon guidance (GO:0048843)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-2.77491948895072,15.0066931393141,"Sema2a;Sema2b"
"83","STAT cascade (GO:0097696)","2/8",0.00591528940559224,0.0528775435560767,0.0227768358306762,0.241387497257063,-2.92095520005436,14.9851277591164,"upd3;dome"
"84","branched duct epithelial cell fate determination, open tracheal system (GO:0046845)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-3.20405764953451,14.9807803563005,"rho;spi"
"85","endosome transport via multivesicular body sorting pathway (GO:0032509)","3/21",0.00363754977248449,0.0420157434394838,0.0190810465536042,0.217947953967835,-2.65520601959658,14.9128184756081,"Vps60;lsn;Hrs"
"86","regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)","4/26",0.000571682945477637,0.00979483446585018,0.00543412369335587,0.10156871194127,-1.99679088681819,14.9098898120765,"dap;CycA;CycB;CycE"
"87","epithelial cell proliferation involved in Malpighian tubule morphogenesis (GO:0061331)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-3.44887052383036,14.8726734310262,"rho;spi"
"88","nervous system development (GO:0007399)","16/246",1.04002284065051e-06,6.68214675117954e-05,0.000550310524178491,0.0209525636613144,-1.07439692391359,14.8011798363846,"mnb;cnn;pav;Dl;InR;spi;pdm2;FucTA;Nrt;CycA;CycE;rho;vn;bib;Dscam1;RabX1"
"89","positive regulation of neurogenesis (GO:0050769)","3/20",0.00315258278656272,0.0388381255506125,0.0169905679250543,0.217947953967835,-2.50471275448601,14.4259763407245,"mnb;E(spl)m3-HLH;spi"
"90","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-3.06686551578917,14.3393295938432,"spn-E;piwi"
"91","regulation of cell proliferation (GO:0042127)","12/155",4.005193121634e-06,0.000205866926451987,0.000668457145825276,0.0245419266395851,-1.14167781100373,14.1886790835059,"RecQ4;CycA;CycB;Mkp3;Pvf1;Dl;CycE;vn;InR;upd3;dome;spi"
"92","actomyosin contractile ring contraction (GO:0000916)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-3.28356987393727,14.1598422108313,"feo;pav"
"93","apical constriction involved in gastrulation (GO:0003384)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-3.27266353019339,14.1128104397896,"RhoGAP71E;sqh"
"94","regulation of phosphate metabolic process (GO:0019220)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-2.99628692751335,14.0093348045886,"Pli;edl"
"95","regulation of mitotic cell cycle phase transition (GO:1901990)","4/25",0.000489470791848738,0.00878594065716281,0.00479829538971712,0.0930688237854566,-1.83742062293862,14.0051613203995,"fzy;CycA;rod;CycE"
"96","negative regulation of actin filament polymerization (GO:0030837)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-2.99231686467783,13.9907725170629,"cpa;Cip4"
"97","dendrite self-avoidance (GO:0070593)","2/11",0.0112793682410513,0.0694322787532977,0.0376628549789388,0.263383774954756,-3.01590692062851,13.5256791645952,"Sema2b;Dscam1"
"98","female meiosis I (GO:0007144)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-2.76540612930484,13.519547243643,"fzy;gwl"
"99","oenocyte development (GO:0007438)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-2.76519713474665,13.5185255087979,"rho;spi"
"100","kinetochore organization (GO:0051383)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-2.73835360546605,13.3872925739861,"Spc105R;asp"
"101","microtubule severing (GO:0051013)","1/6",0.0867021782225439,0.235171079717085,0.156634319051379,0.470303688078773,-5.39475808471295,13.1916739368502,"Kat60"
"102","regulation of centrosome cycle (GO:0046605)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-2.69172858511508,13.1593516727597,"cnn;gwl"
"103","epidermal growth factor receptor signaling pathway (GO:0007173)","4/30",0.000999724730769443,0.0151134856357498,0.00853567567958168,0.13113768412489,-1.89850074701134,13.1149012280998,"rho;vn;spi;Shc"
"104","contractile ring contraction (GO:0036213)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-3.03072388604402,13.0694864609422,"feo;pav"
"105","determination of genital disc primordium (GO:0035225)","2/11",0.0112793682410513,0.0694322787532977,0.0376628549789388,0.263383774954756,-2.90476420073706,13.0272285126702,"rho;spi"
"106","formation of animal organ boundary (GO:0010160)","3/21",0.00363754977248449,0.0420157434394838,0.0190810465536042,0.217947953967835,-2.30978458421327,12.9727779945918,"sli;rho;spi"
"107","dendrite guidance (GO:0070983)","3/25",0.00601872253863125,0.0528824510231874,0.0288031957691695,0.246506730875873,-2.50927371594825,12.8296160117321,"Sema2a;Wnt5;Sema2b"
"108","negative regulation of protein polymerization (GO:0032272)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-2.74313002018258,12.8256831855381,"cpa;Cip4"
"109","DNA replication initiation (GO:0006270)","2/13",0.015683623025018,0.082259002396523,0.0491401060342779,0.287022892063851,-3.07522930211468,12.7780028407127,"Mcm10;DNApol-alpha73"
"110","microtubule bundle formation (GO:0001578)","3/22",0.00416559770777713,0.0454998475345228,0.0213074459638497,0.238087548378668,-2.30956863110404,12.6585043319176,"pav;Klp61F;ncd"
"111","epithelial cell morphogenesis involved in gastrulation (GO:0003381)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-2.91101573842402,12.55326523017,"RhoGAP71E;sqh"
"112","semaphorin-plexin signaling pathway (GO:0071526)","2/7",0.00448070782220525,0.0454998475345228,0.0185110815577672,0.217947953967835,-2.32032962098483,12.548282839495,"Sema2a;Sema2b"
"113","open tracheal system development (GO:0007424)","11/155",2.29872623442586e-05,0.000814858816893029,0.00214238447148876,0.0537163716265961,-1.17214607960844,12.5191886128217,"sli;dap;Mmp2;Dl;rho;stumps;InR;dome;LanA;spi;Shc"
"114","negative regulation of stress-activated MAPK cascade (GO:0032873)","3/23",0.00473781527535179,0.0463854676482061,0.0236700052987627,0.24285333895672,-2.3368392203178,12.5071821796978,"cpa;ics;Sac1"
"115","regulation of cytoskeleton organization (GO:0051493)","4/33",0.00144100539528162,0.0202925143335548,0.0114971143488629,0.166908576996799,-1.90873058928284,12.4877061453664,"pav;sti;sqh;tum"
"116","regulation of nuclear division (GO:0051783)","4/30",0.000999724730769443,0.0151134856357498,0.00853567567958168,0.13113768412489,-1.79561231532801,12.4041447950749,"CycA;CycB;CycE;gwl"
"117","sister chromatid segregation (GO:0000819)","4/34",0.0016140669800641,0.0221234780734119,0.012613683172111,0.180095365290696,-1.87254414383564,12.0385829499426,"CycA;rod;Kat60;aurB"
"118","neural crest cell migration (GO:0001755)","2/6",0.00323246107670891,0.0388381255506125,0.0146268057549468,0.19277379892417,-2.09035449514838,11.9871618677282,"Sema2a;Sema2b"
"119","microtubule nucleation by microtubule organizing center (GO:0051418)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-2.55791078063331,11.9596785598561,"polo;asp"
"120","negative regulation of axon extension (GO:0030517)","2/9",0.00753037256433759,0.0552944499724218,0.0274036841624314,0.24285333895672,-2.43844236868765,11.9210832922615,"Sema2a;Sema2b"
"121","haltere disc development (GO:0035216)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-2.74016432558274,11.8164972793698,"Socs36E;vn"
"122","oenocyte differentiation (GO:0001742)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-2.68913235769205,11.5964305103402,"rho;spi"
"123","negative regulation of cytoskeleton organization (GO:0051494)","2/10",0.0093202560980573,0.0618143436696961,0.0323719928679405,0.246506730875873,-2.4765832757514,11.5794265104778,"cpa;Cip4"
"124","imaginal disc-derived wing vein morphogenesis (GO:0008586)","5/49",0.000816061276664155,0.0135188306723549,0.00928231623399458,0.140326780713918,-1.61827555212711,11.5075916159964,"Socs36E;l(2)gd1;Dl;rho;vn"
"125","maintenance of epithelial integrity, open tracheal system (GO:0035160)","2/13",0.015683623025018,0.082259002396523,0.0491401060342779,0.287022892063851,-2.75953904408734,11.4662661805928,"Mkp3;rho"
"126","regulation of cell cycle (GO:0051726)","9/122",9.45600538287776e-05,0.00243019338339958,0.00421489383538945,0.0849590365251049,-1.2248278515576,11.3495922330549,"mnb;dap;Sep2;CycA;CycB;cmet;CycE;Hrs;gwl"
"127","positive regulation of cell motility (GO:2000147)","2/11",0.0112793682410513,0.0694322787532977,0.0376628549789388,0.263383774954756,-2.513396808083,11.2720318412094,"Sema2a;Sema2b"
"128","positive regulation of cell cycle G1/S phase transition (GO:1902808)","2/13",0.015683623025018,0.082259002396523,0.0491401060342779,0.287022892063851,-2.70964322470626,11.2589421539413,"CycA;CycE"
"129","cellular response to X-ray (GO:0071481)","1/6",0.0867021782225439,0.235171079717085,0.156634319051379,0.470303688078773,-4.58443928418205,11.2102206012884,"EndoGI"
"130","regulation of transposition (GO:0010528)","2/13",0.015683623025018,0.082259002396523,0.0491401060342779,0.287022892063851,-2.67505199711568,11.1152108217404,"spn-E;piwi"
"131","tracheal outgrowth, open tracheal system (GO:0007426)","3/26",0.00672920596357529,0.0552944499724218,0.0315729919668592,0.246506730875873,-2.20031364331145,11.0044245028776,"Mmp2;stumps;Shc"
"132","border follicle cell migration (GO:0007298)","9/121",8.87329243796473e-05,0.00233890887851993,0.00400649901832618,0.0849590365251049,-1.17900277622679,10.9999538906941,"Socs36E;slbo;Pvf1;Dl;Hrs;vn;sqh;dome;spi"
"133","negative regulation of DNA-dependent DNA replication (GO:2000104)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-2.53515864844025,10.9324448144891,"spel1;WRNexo"
"134","G2/M transition of mitotic cell cycle (GO:0000086)","2/14",0.0181182463290981,0.0913017511093769,0.0552921083872944,0.314034737138888,-2.72550872476148,10.931567868383,"CycB;spi"
"135","respiratory system development (GO:0060541)","8/112",0.000288034530385164,0.00580587249482253,0.00816923208370893,0.13113768412489,-1.3323357862807,10.8617744844206,"dap;Mmp2;Dl;rho;stumps;InR;dome;spi"
"136","regulation of epithelial cell migration, open tracheal system (GO:2000274)","2/12",0.0134022640791257,0.0757007004029739,0.0432580669460229,0.271154224515314,-2.49480991685832,10.7584477032529,"sli;Hrs"
