"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"25","Fructose and mannose metabolism","1/29",0.222847375405485,0.409777831885904,0.291000645275552,0.530553099811317,-16.3623586014574,24.5642879428151,"Pfk"
"26","Fatty acid degradation","1/32",0.24287031739436,0.409777831885904,0.31509292732808,0.530553099811317,-10.2598162562747,14.5199756638563,"CG4860"
"27","Valine, leucine and isoleucine degradation","1/32",0.24287031739436,0.409777831885904,0.31509292732808,0.530553099811317,-9.82997961687414,13.9116589662047,"CG4860"
"28","Pentose phosphate pathway","1/24",0.188299287903716,0.409777831885904,0.249004229144282,0.530553099811317,-8.20818128674239,13.705386004885,"Pfk"
"29","Hippo signaling pathway","1/63",0.421995958946389,0.516908649215242,0.521772172742119,0.638322279918431,-5.37382918426573,4.63632240015221,"aPKC"
"30","Wnt signaling pathway","2/91",0.186079062471921,0.409777831885904,0.284850158803853,0.530553099811317,-2.06696365604141,3.47577224476781,"Rac2;drl"
"31","Phagosome","2/89",0.179861936346157,0.409777831885904,0.276335108514462,0.530553099811317,-1.86051774243366,3.19184050260777,"Sdic3;Rac2"
"32","RNA degradation","1/58",0.39625599215488,0.516908649215242,0.493124693008495,0.638322279918431,-3.17338650408594,2.93758748596982,"Pfk"
"33","Apoptosis","2/69",0.120050539815812,0.409777831885904,0.191932565921293,0.530553099811317,-0.846709225335053,1.79489016691328,"Sep4;Drice"
"34","MAPK signaling pathway","2/93",0.192326405599808,0.409777831885904,0.293360292450226,0.530553099811317,-0.235228782677986,0.387789072756501,"Rac2;alph"
"35","Pyrimidine metabolism","1/38",0.28139034256882,0.417725398393604,0.360913052105949,0.553400013229123,0.401172416613068,-0.508691620514893,"pyd3"
"36","mTOR signaling pathway","1/96",0.566562694914353,0.606090324792098,0.675028442215213,0.722123449811623,2.8042639932456,-1.59329175773654,"RagA-B"
"37","Glutathione metabolism","1/77",0.48840767051001,0.576070585729756,0.593864244144784,0.700455262324617,2.30822725333126,-1.65408680190014,"GstO3"
"38","Endocytosis","2/121",0.281510594569603,0.417725398393604,0.410032360006155,0.57156025940252,1.80163901469581,-2.28373094353586,"CG2224;aPKC"
"39","Autophagy","1/95",0.562762540158846,0.606090324792098,0.671181360311322,0.722123449811623,4.85028499203512,-2.78841679251184,"RagA-B"
"40","Drug metabolism","1/96",0.566562694914353,0.606090324792098,0.675028442215213,0.722123449811623,5.88714200656139,-3.34488295619511,"pyd3"
"41","Ribosome","1/240",0.877254771681188,0.877254771681188,0.942741902476697,0.942741902476697,37.5073339891841,-4.91187888717126,"mRpS14"
"42","RNA transport","1/147",0.722458863717858,0.73851350513381,0.822605679985494,0.840885806207394,16.0751747719325,-5.2259556735482,"eIF4A"
"43","Phosphatidylinositol signaling system","1/63",0.421995958946389,0.516908649215242,0.521772172742119,0.638322279918431,7.08880532870431,-6.11593443126549,"CG31140"
"44","Peroxisome","1/90",0.543259135728476,0.606090324792098,0.651272034736635,0.722123449811623,16.77719847836,-10.2369237874016,"Jafrac1"
"45","Purine metabolism","2/99",0.211221543137382,0.409777831885904,0.31882193328358,0.530553099811317,7.13108436957081,-11.0877503363408,"Uro;CG30016"
"46","Protein processing in endoplasmic reticulum","1/132",0.683539124326945,0.714609084523624,0.787810015889338,0.823619562066126,32.7197808717326,-12.4489402897045,"CG8974"
