"pvalue" "padj" "gene_biotype" "external_gene_name" "Cluster"
"FBgn0000221" 0.922786917232435 0.961699910325644 "protein_coding" "brn" NA
"FBgn0000228" 0.304785280877012 0.507353490043236 "protein_coding" "Bsg25D" NA
"FBgn0000229" 0.0548211638499498 0.150371682393355 "protein_coding" "bsk" NA
"FBgn0000239" 0.124033315948898 0.273265472160185 "protein_coding" "bur" NA
"FBgn0000241" 4.03740593260711e-07 6.98097392458382e-06 "protein_coding" "bw" 2
"FBgn0000244" 0.804838604313754 0.902595966965584 "protein_coding" "by" NA
"FBgn0000246" 0.876862337052635 0.937959960335921 "protein_coding" "c(3)G" NA
"FBgn0000247" 0.333931637560515 0.537685080650937 "protein_coding" "ca" NA
"FBgn0000250" 0.858603752128004 0.929501312073763 "protein_coding" "cact" NA
"FBgn0000251" 0.349743913225781 0.553766138339685 "protein_coding" "cad" NA
"FBgn0000253" 0.0779988933899543 0.19509125839325 "protein_coding" "Cam" NA
"FBgn0000256" 0.0963803043711029 0.227593045501514 "protein_coding" "capu" NA
"FBgn0000257" 0.415314889744108 0.615718501991225 "protein_coding" "car" NA
"FBgn0000259" 0.36158118121787 0.56484582382989 "protein_coding" "CkIIbeta" NA
"FBgn0000261" 0.723021233289659 0.851734702905065 "protein_coding" "Cat" NA
"FBgn0000273" 0.589059508697993 0.760725951965859 "protein_coding" "Pka-C1" NA
"FBgn0000276" 0.00120222643599717 0.00716348961895699 "protein_coding" "CecA1" 2
"FBgn0000283" 2.35969925355685e-07 4.3456631026549e-06 "protein_coding" "Cp190" 5
"FBgn0000286" 0.205291307433364 0.390843933936675 "protein_coding" "Cf2" NA
"FBgn0000289" 0.00748087580264348 0.0317544355298049 "protein_coding" "cg" 5
"FBgn0000299" 0.03468332634399 0.107160230997298 "protein_coding" "Col4a1" NA
"FBgn0000307" 0.00854174297299272 0.0353547745456146 "protein_coding" "chif" 6
"FBgn0000308" 2.39339553159916e-09 7.25440639958049e-08 "protein_coding" "chic" 1
"FBgn0000316" 0.560528760350435 0.737992407548035 "protein_coding" "cin" NA
"FBgn0000317" 0.0988359092033139 0.231692413816556 "protein_coding" "ck" NA
"FBgn0000318" 0.0122678293938374 0.0471960127936795 "protein_coding" "cl" 2
"FBgn0000319" 0.166329756408291 0.338865576169367 "protein_coding" "Chc" NA
"FBgn0000326" 0.055175842552086 0.151122570228462 "protein_coding" "clt" NA
"FBgn0000330" 0.108285270087829 0.247687302011283 "protein_coding" "cm" NA
"FBgn0000339" 0.00146818049959827 0.00848292161184965 "protein_coding" "cni" 2
"FBgn0000346" 0.582073529526663 0.755259046445458 "protein_coding" "comt" NA
"FBgn0000352" 0.370183232346622 0.572725905620614 "protein_coding" "cos" NA
"FBgn0000355" NA NA "protein_coding" "Cp15" NA
"FBgn0000357" 0.000478085656963923 0.00329195116450748 "protein_coding" "Cp18" 6
"FBgn0000359" NA NA "protein_coding" "Cp36" NA
"FBgn0000360" 0.770144651278821 0.881770767503415 "protein_coding" "Cp38" NA
"FBgn0000370" 4.43615134386216e-06 5.82564628658805e-05 "protein_coding" "crc" 5
"FBgn0000376" 0.0153658748859595 0.0563073680573797 "protein_coding" "crm" 5
"FBgn0000377" 0.933515670053584 0.96685921367613 "protein_coding" "crn" NA
"FBgn0000382" 0.142155532140972 0.304218703552659 "protein_coding" "csw" NA
"FBgn0000384" 0.783385712770332 0.889189448108022 "protein_coding" "cta" NA
"FBgn0000392" 0.449491730476897 0.646139928214563 "protein_coding" "cup" NA
"FBgn0000394" 0.81682434623535 0.908837027708955 "protein_coding" "cv" NA
"FBgn0000395" 0.00112147932684514 0.00676874755963354 "protein_coding" "cv-2" 6
"FBgn0000404" 0.0142054178616352 0.052906257109728 "protein_coding" "CycA" 1
"FBgn0000405" 0.733964327652404 0.859529026375328 "protein_coding" "CycB" NA
"FBgn0000406" 0.41849154817445 0.617974946276267 "protein_coding" "Cyt-b5-r" NA
"FBgn0000412" 0.967612594580473 0.984590104141006 "protein_coding" "D1" NA
"FBgn0000414" 0.974396921815643 0.988923522148129 "protein_coding" "Dab" NA
"FBgn0000416" 0.480309015761623 0.674991764022618 "protein_coding" "Sap-r" NA
"FBgn0000422" 0.000660247865351543 0.00434748541522381 "protein_coding" "Ddc" 7
"FBgn0000426" 0.215749367709782 0.403697764790829 "protein_coding" "SmF" NA
"FBgn0000442" 0.337024086094846 0.54087210241794 "protein_coding" "Pkg21D" NA
"FBgn0000447" 2.5847731167669e-05 0.000269052693325 "protein_coding" "Dhod" 4
"FBgn0000448" 0.0061306925503891 0.0269756250438186 "protein_coding" "Hr3" 1
"FBgn0000449" 2.99461271517761e-05 0.000308276724604336 "protein_coding" "dib" 4
"FBgn0000451" 0.714465897922535 0.846080451954323 "protein_coding" "ect" NA
"FBgn0000454" 0.0443421428520194 0.128858570746749 "protein_coding" "Dip-B" NA
"FBgn0000455" 0.0357848402566661 0.109872756815683 "protein_coding" "Dip-C" NA
"FBgn0000459" 0.249117395631266 0.446724815099767 "protein_coding" "disco" NA
"FBgn0000463" 0.00198530602743936 0.01087202485525 "protein_coding" "Dl" 6
"FBgn0000464" 0.313456417877608 0.51555147272687 "protein_coding" "Lar" NA
"FBgn0000473" 1.38593989667129e-08 3.47863462774727e-07 "protein_coding" "Cyp6a2" 4
"FBgn0000477" 0.292999720100442 0.49515626906386 "protein_coding" "DNaseII" NA
"FBgn0000479" 8.52467114848574e-05 0.000767323627527177 "protein_coding" "dnc" 5
"FBgn0000482" 0.977956582207056 0.990904026919944 "protein_coding" "dor" NA
"FBgn0000489" 0.422208334623257 0.621693616208382 "protein_coding" "Pka-C3" NA
"FBgn0000490" 0.395000409212161 0.596686429512045 "protein_coding" "dpp" NA
"FBgn0000499" 0.513175021381695 0.701421317984073 "protein_coding" "dsh" NA
"FBgn0000504" 0.930101251937147 0.965402626109435 "protein_coding" "dsx" NA
"FBgn0000520" 0.242693272352581 0.438472732963632 "protein_coding" "dwg" NA
"FBgn0000524" 0.203359567547231 0.388493720212605 "protein_coding" "dx" NA
"FBgn0000533" 0.336554064713443 0.540396440624147 "protein_coding" "ea" NA
"FBgn0000536" 0.0015433263583957 0.00882968027471851 "protein_coding" "eas" 2
"FBgn0000541" 0.0110926835882546 0.043609425963593 "protein_coding" "E(bx)" 5
"FBgn0000542" 0.010320091496403 0.0412565145961891 "protein_coding" "ec" 5
"FBgn0000543" 0.704028996475202 0.840258272368515 "protein_coding" "ecd" NA
"FBgn0000546" 0.00716203744800709 0.0306330479395521 "protein_coding" "EcR" 5
"FBgn0000547" 0.9838111536228 0.993816373620695 "protein_coding" "ed" NA
"FBgn0000557" 1.58338344182188e-07 3.12559221908898e-06 "protein_coding" "eEF1alpha2" 5
"FBgn0000559" 8.65196692775497e-09 2.27558916068868e-07 "protein_coding" "eEF2" 5
"FBgn0000562" 0.566682545791684 0.743447369686237 "protein_coding" "egl" NA
"FBgn0000565" 0.00474052877171812 0.0219555144551251 "protein_coding" "MsrA" 2
"FBgn0000566" 0.0332274255078982 0.103587469772035 "protein_coding" "Eip55E" NA
"FBgn0000567" 0.00514699929616737 0.0234770554119759 "protein_coding" "Eip74EF" 6
"FBgn0000568" 0.301837227661937 0.504611315072428 "protein_coding" "Eip75B" NA
"FBgn0000575" 0.886730621942438 0.942911624237985 "protein_coding" "emc" NA
"FBgn0000578" 3.34915325138577e-05 0.000341014655487339 "protein_coding" "ena" 6
"FBgn0000579" 0.157460667245313 0.327222401528932 "protein_coding" "Eno" NA
"FBgn0000581" 0.00286560672558464 0.0145969285307058 "protein_coding" "E(Pc)" 5
"FBgn0000588" 0.783342261770275 0.889189448108022 "protein_coding" "esc" NA
"FBgn0000592" 1.40223257638858e-05 0.000160252699703063 "protein_coding" "Est-6" 6
"FBgn0000611" 0.118249060770556 0.26363215864725 "protein_coding" "exd" NA
"FBgn0000615" 0.170242518425174 0.344122930717384 "protein_coding" "exu" NA
"FBgn0000617" 0.860594091999307 0.930367533987294 "protein_coding" "e(y)1" NA
"FBgn0000618" 0.0191606242200778 0.0670047746602495 "protein_coding" "e(y)2" 2
"FBgn0000629" 0.00753341282987405 0.0318566465545897 "protein_coding" "E(z)" 5
"FBgn0000633" 0.296984642321578 0.498801407611762 "protein_coding" "CG17716" NA
"FBgn0000635" 0.000538496786691034 0.00364079978083576 "protein_coding" "Fas2" 6
"FBgn0000636" 0.0701923610009899 0.180298782576683 "protein_coding" "Fas3" NA
"FBgn0000644" 0.194860919063135 0.377209811509679 "protein_coding" "Fcp3C" NA
"FBgn0000659" 0.0508471066234282 0.142399350492786 "protein_coding" "fkh" NA
"FBgn0000662" 0.203379811973783 0.388493720212605 "protein_coding" "fl(2)d" NA
"FBgn0000667" 0.0929309144502518 0.221917122307417 "protein_coding" "Actn" NA
"FBgn0000709" 0.21871034437859 0.407116922939174 "protein_coding" "fliI" NA
"FBgn0000711" 0.00130022974842838 0.007654631249102 "protein_coding" "flw" 1
"FBgn0000719" 0.0114675333601126 0.0447626918826801 "protein_coding" "fog" 6
"FBgn0000721" 5.95656933830911e-06 7.52591176072966e-05 "protein_coding" "for" 4
"FBgn0000723" 9.07204494662455e-05 0.000810055412904968 "protein_coding" "FER" 4
"FBgn0000810" 0.23989183545656 0.434504377819186 "protein_coding" "fs(1)K10" NA
"FBgn0000927" 0.763951734613307 0.877585795532043 "protein_coding" "fs(1)Ya" NA
"FBgn0000996" 0.0327411578457818 0.102276410440303 "protein_coding" "dup" NA
"FBgn0001075" 0.310286658898231 0.512421037188501 "protein_coding" "ft" NA
"FBgn0001078" 0.00781863843416213 0.0328544676236597 "protein_coding" "ftz-f1" 5
"FBgn0001079" 0.58018535732372 0.754024017534114 "protein_coding" "fu" NA
"FBgn0001084" 0.36784629513117 0.570244206813836 "protein_coding" "fy" NA
"FBgn0001085" 0.528769621380173 0.713903891651968 "protein_coding" "fz" NA
"FBgn0001086" 0.229885607444232 0.42219549895885 "protein_coding" "fzy" NA
"FBgn0001087" 0.0182692463947454 0.0646782743815419 "protein_coding" "g" 5
"FBgn0001089" 0.179513482961242 0.356620721363641 "protein_coding" "Gal" NA
"FBgn0001090" 0.829752758085559 0.914687308411436 "protein_coding" "bnb" NA
"FBgn0001091" 0.469918583119557 0.665001474423272 "protein_coding" "Gapdh1" NA
"FBgn0001092" 0.0319850584340166 0.100442181331154 "protein_coding" "Gapdh2" NA
"FBgn0001098" 0.316426527108397 0.518875041027591 "protein_coding" "Gdh" NA
"FBgn0001099" 0.858130702223317 0.929401040095013 "protein_coding" "gdl" NA
"FBgn0001104" 0.000263891674533273 0.00200321671960746 "protein_coding" "Galphai" 1
"FBgn0001105" 0.00235291383487928 0.0124966760388327 "protein_coding" "Gbeta13F" 1
"FBgn0001108" 0.0731665483646311 0.186196800785108 "protein_coding" "DCTN1-p150" NA
"FBgn0001112" 0.868326053315302 0.934804607379796 "protein_coding" "Gld" NA
"FBgn0001114" 0.677389696205152 0.823218481513407 "protein_coding" "Glt" NA
"FBgn0001122" 0.0099957654851842 0.0402459949698857 "protein_coding" "Galphao" 1
"FBgn0001123" 0.205321783866273 0.390843933936675 "protein_coding" "Galphas" NA
"FBgn0001124" 1.16525789516845e-11 6.25288101562517e-10 "protein_coding" "Got1" 1
"FBgn0001125" 0.585904323117288 0.758539748328636 "protein_coding" "Got2" NA
"FBgn0001128" 0.160807315172812 0.331887246191101 "protein_coding" "Gpdh1" NA
"FBgn0001133" 0.982251178079102 0.993230703894366 "protein_coding" "grau" NA
"FBgn0001134" 0.0761705233946819 0.191235325876888 "protein_coding" "Grd" NA
"FBgn0001137" 0.840723517280036 0.919167508433228 "protein_coding" "grk" NA
"FBgn0001139" 0.0215356480207985 0.0736820614035162 "protein_coding" "gro" 5
"FBgn0001142" 3.65407451935256e-05 0.000365681605436172 "protein_coding" "Gs1" 7
"FBgn0001145" 3.17997326457937e-08 7.51681275224748e-07 "protein_coding" "Gs2" 4
"FBgn0001149" 3.91585005654965e-93 1.21874306593347e-89 "protein_coding" "GstD1" 1
"FBgn0001168" 0.215070569460602 0.402831275236437 "protein_coding" "h" NA
"FBgn0001169" 0.113122316666495 0.255373082861477 "protein_coding" "H" NA
"FBgn0001170" 0.0455180056157808 0.131294908382621 "protein_coding" "H2.0" NA
"FBgn0001179" 0.166798752378567 0.339672835541696 "protein_coding" "hay" NA
"FBgn0001180" 0.434799170762194 0.6339129384569 "protein_coding" "hb" NA
"FBgn0001185" 0.273587298130246 0.474072307605343 "protein_coding" "her" NA
"FBgn0001186" 0.000340860927082302 0.00248364080534052 "protein_coding" "Hex-A" 1
"FBgn0001187" 0.479596489684385 0.674396449425166 "protein_coding" "Hex-C" NA
"FBgn0001189" 0.35915384005416 0.562422734422039 "protein_coding" "hfw" NA
"FBgn0001197" 0.0203902075546264 0.0706431791976056 "protein_coding" "His2Av" 6
"FBgn0001202" 0.0301222642978201 0.0959575509207595 "protein_coding" "hook" 1
"FBgn0001206" 0.164233252862701 0.336415059054463 "protein_coding" "Hmr" NA
"FBgn0001208" 0.0747774828473402 0.188882294425975 "protein_coding" "Hn" NA
"FBgn0001215" 0.24912963313468 0.446724815099767 "protein_coding" "Hrb98DE" NA
"FBgn0001216" 0.0383330942247931 0.115643328199319 "protein_coding" "Hsc70-1" NA
"FBgn0001217" 1.39978206826124e-05 0.000160168690825431 "protein_coding" "Hsc70-2" 2
"FBgn0001218" 0.434284781533063 0.633698586889709 "protein_coding" "Hsc70-3" NA
"FBgn0001220" 0.299997131866595 0.502524797315824 "protein_coding" "Hsc70-5" NA
"FBgn0001222" 0.437296343510717 0.636286504742992 "protein_coding" "Hsf" NA
"FBgn0001223" 4.80059830196253e-08 1.06468376117397e-06 "protein_coding" "Hsp22" 2
"FBgn0001224" 2.76096021849191e-08 6.64409421651005e-07 "protein_coding" "Hsp23" 2
"FBgn0001225" 4.17440854301886e-08 9.32451018329357e-07 "protein_coding" "Hsp26" 2
"FBgn0001226" 0.000441356377378037 0.00308324314094202 "protein_coding" "Hsp27" 2
"FBgn0001228" 0.0178759337169981 0.0635832776631621 "protein_coding" "CG4456" 1
"FBgn0001230" 2.45835105939683e-08 5.96198021859434e-07 "protein_coding" "Hsp68" 2
"FBgn0001233" 0.837302552911723 0.918265081971637 "protein_coding" "Hsp83" NA
"FBgn0001234" 0.233021258189184 0.426084961483513 "ncRNA" "lncRNA:Hsromega" NA
"FBgn0001235" 0.209034068323414 0.396053387973968 "protein_coding" "hth" NA
"FBgn0001247" 0.407469097438086 0.60823964233084 "protein_coding" "Ide" NA
"FBgn0001248" 0.761086647058968 0.875745072075278 "protein_coding" "Idh" NA
"FBgn0001250" 0.78178976927059 0.888198567908873 "protein_coding" "if" NA
"FBgn0001255" 0.498014638994783 0.689394022875358 "protein_coding" "ImpE3" NA
"FBgn0001257" 1.7841415406789e-06 2.60696863307024e-05 "protein_coding" "ImpL2" 2
"FBgn0001258" 0.0443758233852189 0.128916323256935 "protein_coding" "Ldh" NA
"FBgn0001259" 0.564399327589431 0.741598159541586 "protein_coding" "in" NA
"FBgn0001276" 0.755483941612397 0.872580474199731 "protein_coding" "ix" NA
"FBgn0001280" 0.359923462427731 0.5631984864568 "protein_coding" "janA" NA
"FBgn0001285" 0.423566678691416 0.622907871939164 "protein_coding" "Jon44E" NA
"FBgn0001291" 0.227786829816905 0.419578936673988 "protein_coding" "Jra" NA
"FBgn0001296" 0.0892183091905414 0.215086845575028 "protein_coding" "kar" NA
"FBgn0001297" 0.664522571711678 0.81500686353237 "protein_coding" "kay" NA
"FBgn0001301" 0.02314098795279 0.0780142652395792 "protein_coding" "kel" 6
"FBgn0001308" 0.0587520514902921 0.158327195201545 "protein_coding" "Khc" NA
"FBgn0001316" 0.135496199678428 0.292853707499417 "protein_coding" "klar" NA
"FBgn0001320" 0.0725786237239109 0.185104236468221 "protein_coding" "kni" NA
"FBgn0001321" 0.689967302832416 0.830406383478146 "protein_coding" "knk" NA
"FBgn0001323" 0.0249094360988536 0.082504223077331 "protein_coding" "knrl" 7
"FBgn0001324" 0.285027402517756 0.485904848878635 "protein_coding" "kto" NA
"FBgn0001330" 0.0658484383318608 0.17231694750689 "protein_coding" "kz" NA
"FBgn0001341" 0.0516026701972092 0.143868619531667 "protein_coding" "Mybbp1A" NA
"FBgn0001404" 0.0530277714137287 0.146919970827889 "protein_coding" "egh" NA
"FBgn0001491" 0.170781481001972 0.344446603399229 "protein_coding" "l(1)10Bb" NA
"FBgn0001565" 0.000446857409924215 0.00311366241527045 "protein_coding" "Hlc" 5
"FBgn0001612" 0.263148211469626 0.46254044625224 "protein_coding" "Grip91" NA
"FBgn0001624" 0.312287973560041 0.514710116351298 "protein_coding" "dlg1" NA
"FBgn0001941" 3.65404915792084e-05 0.000365681605436172 "protein_coding" "ifc" 1
"FBgn0001942" 2.65426449703346e-10 9.79559984537606e-09 "protein_coding" "eIF4A" 5
"FBgn0001961" 8.72139592388699e-07 1.38961900582479e-05 "protein_coding" "Arpc1" 1
"FBgn0001965" 0.999000834120563 0.99953608960391 "protein_coding" "Sos" NA
"FBgn0001970" 0.108575972871341 0.248109118624501 "protein_coding" "Pgant35A" NA
"FBgn0001977" 0.0129078688687329 0.0490264805144196 "protein_coding" "CIAPIN1" 1
"FBgn0001978" 0.728270161467683 0.85554334393857 "protein_coding" "stc" NA
"FBgn0001981" 0.0762848348772176 0.191470834206608 "protein_coding" "esg" NA
"FBgn0001986" 4.06927894645521e-05 0.000399525315699813 "protein_coding" "Mtr4" 4
"FBgn0001987" 0.00193011717735672 0.0106196252710546 "protein_coding" "Gli" 6
"FBgn0001989" 0.542101198902755 0.725622424559804 "protein_coding" "ND-B17" NA
"FBgn0001990" 0.681681036758592 0.825961048561507 "protein_coding" "wek" NA
"FBgn0001991" 0.272027047404553 0.472542612393732 "protein_coding" "Ca-alpha1D" NA
"FBgn0001992" 0.812858843831147 0.906739136585979 "protein_coding" "Cyp303a1" NA
"FBgn0001994" 0.422773983559674 0.622232138161519 "protein_coding" "crp" NA
"FBgn0001995" 0.105076471052623 0.242793832276675 "protein_coding" "mRpL4" NA
"FBgn0002021" 0.152432646455971 0.319619047823804 "protein_coding" "l(2)37Bb" NA
"FBgn0002022" 9.95775696797801e-05 0.00087449741986057 "protein_coding" "Catsup" 4
"FBgn0002023" 0.00767609877565467 0.032342840373776 "protein_coding" "Lim3" 5
"FBgn0002031" 0.754127588470922 0.871662452779524 "protein_coding" "l(2)37Cc" NA
"FBgn0002036" 0.109584587982323 0.249837254416245 "protein_coding" "CG10561" NA
"FBgn0002044" 0.721040810532772 0.850367316905961 "protein_coding" "swm" NA
"FBgn0002069" 0.0240717080841883 0.0804429271231448 "protein_coding" "AspRS" 6
"FBgn0002121" 0.0746476448760398 0.188882294425975 "protein_coding" "l(2)gl" NA
"FBgn0002174" 7.79801749620859e-06 9.58027491606574e-05 "protein_coding" "CG5504" 5
"FBgn0002183" 0.165595215169336 0.338300763320375 "protein_coding" "dre4" NA
"FBgn0002283" 0.547627578284536 0.729831387159964 "protein_coding" "l(3)73Ah" NA
"FBgn0002284" 0.0118104330381455 0.0458504197329582 "protein_coding" "Prosbeta6" 1
"FBgn0002306" 0.00141725822419297 0.0082294403229414 "protein_coding" "sas" 7
"FBgn0002354" 0.892183968176804 0.945412950677082 "protein_coding" "l(3)87Df" NA
"FBgn0002413" 0.0199209561684323 0.0691714272014328 "protein_coding" "dco" 6
"FBgn0002431" 0.540658273538913 0.724785229573153 "protein_coding" "hyd" NA
"FBgn0002441" 0.516564576353913 0.704176301768574 "protein_coding" "l(3)mbt" NA
"FBgn0002466" 0.000197200232582652 0.00156436582126102 "protein_coding" "sti" 1
"FBgn0002521" 0.0680410973223812 0.176240074476721 "protein_coding" "pho" NA
"FBgn0002522" 0.0267364737931678 0.0872512757301093 "protein_coding" "lab" 5
"FBgn0002524" 0.855715163755374 0.928508132944094 "protein_coding" "lace" NA
"FBgn0002525" 0.318432894973783 0.520808090516667 "protein_coding" "Lam" NA
"FBgn0002526" 2.10675124551707e-10 8.06177720466922e-09 "protein_coding" "LanA" 1
"FBgn0002542" 0.0615491796156249 0.163681199108827 "protein_coding" "lds" NA
"FBgn0002543" 0.000246331316590596 0.00188678876374601 "protein_coding" "robo2" 6
"FBgn0002552" 0.0124295796582625 0.047641619568636 "protein_coding" "lin" 4
"FBgn0002564" 0.0719560229455553 0.183867921796018 "protein_coding" "Lsp1gamma" NA
"FBgn0002565" 0.280329137229668 0.48114580042526 "protein_coding" "Lsp2" NA
"FBgn0002566" 0.696177618475414 0.835180576089546 "protein_coding" "lt" NA
"FBgn0002567" 0.00558447569752289 0.0249578183672052 "protein_coding" "Rab32" 4
"FBgn0002569" 5.8243674318534e-11 2.64574672412906e-09 "protein_coding" "Mal-A2" 2
"FBgn0002570" 7.98760718145674e-05 0.000726903394281302 "protein_coding" "Mal-A1" 1
"FBgn0002571" 1.02665597846267e-05 0.0001226253534817 "protein_coding" "Mal-A3" 2
"FBgn0002578" 0.00151712113071381 0.00870688078295999 "protein_coding" "Kaz-m1" 5
"FBgn0002579" 6.14879040856603e-08 1.31677192763259e-06 "protein_coding" "RpL36" 4
"FBgn0002590" 2.15110739242983e-10 8.19791417270094e-09 "protein_coding" "RpS5a" 5
"FBgn0002593" 2.40449729865891e-09 7.25440639958049e-08 "protein_coding" "RpLP1" 5
"FBgn0002609" 0.0137521658686637 0.0516300654265031 "protein_coding" "E(spl)m3-HLH" 1
"FBgn0002622" 3.26657965622044e-09 9.47206653730754e-08 "protein_coding" "RpS3" 5
"FBgn0002626" 1.02172598450661e-08 2.62805937116756e-07 "protein_coding" "RpL32" 5
"FBgn0002638" 0.642444368173438 0.800227196589566 "protein_coding" "Rcc1" NA
"FBgn0002641" 3.87077139710659e-06 5.18527869939516e-05 "protein_coding" "mal" 1
"FBgn0002643" 0.00721379000972011 0.0308120573288 "protein_coding" "mam" 5
"FBgn0002645" 0.00189006007699443 0.0104299591837453 "protein_coding" "Map205" 6
"FBgn0002673" 0.0617465595001313 0.164065915211362 "protein_coding" "twe" NA
"FBgn0002707" 0.323447010380913 0.525698595400642 "protein_coding" "mei-9" NA
"FBgn0002709" 0.82048275823943 0.910179401760214 "protein_coding" "mei-218" NA
"FBgn0002715" 0.781846849056767 0.888198567908873 "protein_coding" "mei-S332" NA
"FBgn0002716" 0.698528486298399 0.837032915370656 "protein_coding" "mei-W68" NA
"FBgn0002719" 0.000174570792778557 0.00140757123676459 "protein_coding" "Men" 1
"FBgn0002723" 0.0189530959833393 0.0666033335327206 "protein_coding" "Met" 5
"FBgn0002732" 0.000968010366854555 0.00600951648625065 "protein_coding" "E(spl)malpha-BFM" 6
"FBgn0002733" 0.0539314396008721 0.14880551168834 "protein_coding" "E(spl)mbeta-HLH" NA
"FBgn0002736" 0.05964719412391 0.160174245480284 "protein_coding" "mago" NA
"FBgn0002772" 0.086424095376726 0.210689759407961 "protein_coding" "Mlc1" NA
"FBgn0002773" 0.0510778992031149 0.142874279466592 "protein_coding" "Mlc2" NA
"FBgn0002774" 0.682692135225594 0.826625426574245 "protein_coding" "mle" NA
"FBgn0002775" 0.0871758510326517 0.212079447913463 "protein_coding" "msl-3" NA
"FBgn0002778" 0.159775142542214 0.33041428702473 "protein_coding" "mnd" NA
"FBgn0002780" 0.000460800980764922 0.00319650724918431 "protein_coding" "mod" 5
