"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"44","regulation of cell development (GO:0060284)","4/33",0.000711706817620921,0.0103572071090623,0.00665725053444126,0.116871731604635,-2.4848739387353,18.009979920886,"Dronc;pnt;brat;Drice"
"45","axonogenesis (GO:0007409)","15/212",6.82570886766226e-08,1.50984680152689e-05,6.12805834086229e-05,0.0100823078854037,-1.08217445600019,17.8558617988682,"unc-104;hdc;ago;brat;caps;hep;robo2;shg;Liprin-alpha;Wnk;pod1;ena;robo1;bif;fog"
"46","regulation of microtubule depolymerization (GO:0031114)","3/16",0.000936077007070023,0.0129412646227431,0.00645194203631341,0.116871731604635,-2.51324233861746,17.5268816216165,"Patronin;Apc;spas"
"47","positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)","4/26",0.000278319826740216,0.00669177670379736,0.00308677819690253,0.0847217697217234,-2.11765866745827,17.3367201772862,"dco;CkIalpha;slmb;trbl"
"48","negative regulation of cellular response to insulin stimulus (GO:1900077)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.93044821817852,17.2499594564349,"wdb;slmb;trbl"
"49","cellular response to sterol (GO:0036315)","2/9",0.00520540390387078,0.0336677001033982,0.0203739835545152,0.155404315939957,-3.27304417185782,17.2098560290834,"Nup98-96;Blimp-1"
"50","cellular response to ketone (GO:1901655)","2/9",0.00520540390387078,0.0336677001033982,0.0203739835545152,0.155404315939957,-3.27004364174739,17.1940790677899,"Nup98-96;Blimp-1"
"51","photoreceptor cell morphogenesis (GO:0008594)","3/19",0.00157586612141214,0.0185415737264024,0.00980331090243277,0.135530773226133,-2.6517673510812,17.1117227632506,"cnn;Liprin-alpha;Bsg"
"52","positive regulation of cellular process (GO:0048522)","8/97",2.78931007996501e-05,0.00154248847422065,0.00136528523322213,0.0599948956892716,-1.62906432364633,17.0842112674339,"dco;Krn;pnt;Dl;Akt1;Pi3K92E;mi;Caf1-55"
"53","response to X-ray (GO:0010165)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-3.49807637711126,16.9677296900767,"EndoGI;Drice"
"54","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)","6/50",3.44376882676596e-05,0.00167288152481707,0.000945940898270329,0.0580169313191577,-1.64407691457816,16.8951246046052,"shrb;Krn;Chmp1;Pi3K92E;Stam;Fas2"
"55","negative regulation of protein kinase B signaling (GO:0051898)","2/6",0.00222289059335904,0.0214439081118432,0.0107992657825913,0.140163442212853,-2.76288085439733,16.8782923227161,"wdb;trbl"
"56","regulation of cell proliferation (GO:0042127)","12/155",5.49103031308613e-07,8.67582789467608e-05,0.000156078087600314,0.0191802627651052,-1.15641279392063,16.6696669979557,"Xrp1;Dronc;Krn;pnt;Dl;Akt1;Pi3K92E;slmb;vsg;mi;brat;Caf1-55"
"57","negative regulation of insulin receptor signaling pathway (GO:0046627)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.80528486832677,16.5131906928782,"wdb;slmb;trbl"
"58","regulation of canonical Wnt signaling pathway (GO:0060828)","7/68",2.10882399322761e-05,0.00129575518694985,0.000828160126055582,0.0580169313191577,-1.5327732831247,16.5030557546633,"dco;Wnk;Apc;gish;CkIalpha;slmb;CtBP"
"59","central nervous system development (GO:0007417)","12/170",1.46926110288347e-06,0.000135416898315759,0.000347666623408091,0.032043273790779,-1.22813977515096,16.4948394329832,"cnn;robo2;shg;apt;Apc;Dronc;Mmp1;Dl;ago;dimm;brat;bwa"
"60","regulation of myosin II filament organization (GO:0043519)","2/10",0.00645376836116312,0.0393884811547929,0.0241232573473825,0.173248848222111,-3.24379732314214,16.3587653350802,"RhoGEF2;fog"
"61","positive regulation of supramolecular fiber organization (GO:1902905)","4/28",0.000373834340194828,0.00754616947146738,0.00392369171671752,0.0904083966393662,-2.07070446711847,16.3413738862267,"dco;hep;Nup98-96;spas"
"62","photoreceptor cell axon guidance (GO:0072499)","4/28",0.000373834340194828,0.00754616947146738,0.00392369171671752,0.0904083966393662,-2.05988440075437,16.2559851923126,"Fas2;chif;robo1;caps"
"63","negative regulation of microtubule depolymerization (GO:0007026)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-3.31420170101361,16.0758292669499,"Patronin;Apc"
"64","regulation of synapse organization (GO:0050807)","5/44",0.000206053128654589,0.00542606572123751,0.00314619182381153,0.0847217697217234,-1.88925275126162,16.0347994344821,"unc-104;spas;Pi3K92E;Ada2b;RtGEF"
"65","peptidyl-serine modification (GO:0018209)","5/43",0.000184487804134297,0.00497667100908617,0.00287193767123526,0.0835885016943737,-1.86406339864743,16.0270813957451,"dco;trc;gish;Akt1;CkIalpha"
"66","regulation of compound eye retinal cell programmed cell death (GO:0046669)","3/19",0.00157586612141214,0.0185415737264024,0.00980331090243277,0.135530773226133,-2.46123946704081,15.8822558083012,"Apc;Dronc;Drice"
"67","positive regulation of cell migration (GO:0030335)","2/8",0.00408192155379847,0.0282162827406319,0.0168949499359457,0.146999518203205,-2.88451791737637,15.8682737155139,"Sema2b;ena"
"68","photoreceptor cell development (GO:0042461)","4/29",0.000429453214774171,0.00798716286964005,0.0043945812149173,0.0980802057891323,-2.03816926957518,15.8019217651837,"cnn;Liprin-alpha;pnt;Bsg"
"69","compound eye development (GO:0048749)","13/198",1.21351044046688e-06,0.000122012958832397,0.000381951470655947,0.0324952558881137,-1.13291833981539,15.4326059304311,"Nhe2;Dronc;Krn;Dl;sd;cindr;shg;AP-1gamma;ena;Vha100-1;caz;fng;puc"
"70","positive regulation of compound eye retinal cell programmed cell death (GO:0046672)","2/10",0.00645376836116312,0.0393884811547929,0.0241232573473825,0.173248848222111,-3.04694344429331,15.3660132952367,"Dronc;Drice"
"71","positive regulation of retinal cell programmed cell death (GO:0046670)","2/9",0.00520540390387078,0.0336677001033982,0.0203739835545152,0.155404315939957,-2.89449163124146,15.2194048217741,"Dronc;Drice"
"72","regulation of actin cytoskeleton organization (GO:0032956)","4/31",0.000557987011327689,0.009075494625418,0.00544764418065978,0.110672162426853,-2.01264409943556,15.0770689060727,"RhoGEF2;ena;jar;fog"
"73","male genitalia morphogenesis (GO:0048808)","3/20",0.00183708482508013,0.0201507558645641,0.0111065447116969,0.140163442212853,-2.38698737937145,15.0370067315864,"hep;Fas2;puc"
"74","apical constriction involved in gastrulation (GO:0003384)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-3.20184366866824,14.9731884063419,"RhoGEF2;fog"
"75","positive regulation of filopodium assembly (GO:0051491)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.54363176234605,14.9729807544057,"hep;ena;kug"
"76","regulation of lipid metabolic process (GO:0019216)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-3.1948240458265,14.940361652063,"spas;bwa"
"77","response to sterol (GO:0036314)","3/20",0.00183708482508013,0.0201507558645641,0.0111065447116969,0.140163442212853,-2.36217940205223,14.8807270104743,"Nup98-96;Kr-h1;Trf2"
"78","nucleus localization (GO:0051647)","3/18",0.00133924273039352,0.0174259112919439,0.00859413111008465,0.132567356197736,-2.24499337843969,14.8520925798165,"Bsg;jar;DCTN4-p62"
"79","anterograde axonal transport (GO:0008089)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-3.17383006549368,14.8421848341257,"unc-104;Liprin-alpha"
"80","regulation of multicellular organismal development (GO:2000026)","5/48",0.000312056517613797,0.00704356139756855,0.00443400568666963,0.0980802057891323,-1.83502387500747,14.8129113779131,"robo2;hdc;Dl;Stam;robo1"
"81","imaginal disc-derived male genitalia morphogenesis (GO:0048803)","3/19",0.00157586612141214,0.0185415737264024,0.00980331090243277,0.135530773226133,-2.28050472994346,14.7159835432634,"hep;Fas2;puc"
"82","determination of left/right symmetry (GO:0007368)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-3.03383288269162,14.7158754494914,"shg;puc"
"83","asymmetric protein localization involved in cell fate determination (GO:0045167)","3/19",0.00157586612141214,0.0185415737264024,0.00980331090243277,0.135530773226133,-2.27993589828143,14.7123129008537,"Klp10A;Patronin;jar"
"84","positive regulation of cell proliferation (GO:0008284)","7/73",3.36282966119567e-05,0.00167288152481707,0.00121682950012005,0.0580169313191577,-1.41911796220148,14.6171174965902,"Krn;pnt;Dl;Akt1;mi;mtd;Caf1-55"
"85","negative regulation of protein phosphorylation (GO:0001933)","3/21",0.00212376879362158,0.0211611557274367,0.0125050642421241,0.140163442212853,-2.35420839004588,14.4891239358398,"dco;wdb;sktl"
"86","dendrite self-avoidance (GO:0070593)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-2.97457680274229,14.4284485786396,"Sema2b;trc"
"87","negative regulation of protein depolymerization (GO:1901880)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-2.95310263847787,14.3242862404634,"Patronin;Apc"
"88","autophagic cell death (GO:0048102)","3/22",0.00243674439189534,0.0219108885970427,0.013999900544751,0.140163442212853,-2.34559995680871,14.1136916646845,"Eip74EF;hdc;Trf2"
"89","positive regulation of catabolic process (GO:0009896)","3/21",0.00212376879362158,0.0211611557274367,0.0125050642421241,0.140163442212853,-2.26548236752718,13.9430540373367,"dco;Apc;CkIalpha"
"90","positive regulation of protein metabolic process (GO:0051247)","3/21",0.00212376879362158,0.0211611557274367,0.0125050642421241,0.140163442212853,-2.26543773366505,13.9427793354186,"dco;Apc;CkIalpha"
"91","synaptic vesicle localization (GO:0097479)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.36479783428003,13.9202824028575,"unc-104;Liprin-alpha;lap"
"92","regulation of glial cell proliferation (GO:0060251)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-2.96972488050237,13.8877018218876,"ago;slmb"
"93","negative regulation of supramolecular fiber organization (GO:1902904)","3/21",0.00212376879362158,0.0211611557274367,0.0125050642421241,0.140163442212853,-2.2440624251608,13.8112236518205,"Patronin;Apc;gish"
"94","imaginal disc-derived genitalia morphogenesis (GO:0048805)","3/20",0.00183708482508013,0.0201507558645641,0.0111065447116969,0.140163442212853,-2.17696846769017,13.7139767834585,"hep;Fas2;puc"
"95","germarium-derived female germ-line cyst encapsulation (GO:0030708)","2/13",0.0109160122533268,0.051157243865167,0.036870344302883,0.198230574166155,-3.01293623028155,13.6110133988062,"shg;slmb"
"96","cell morphogenesis involved in neuron differentiation (GO:0048667)","12/160",7.71769669936569e-07,0.000106697156868731,0.000206010893740341,0.0222447336091053,-0.966950709495075,13.6094248136508,"CG6701;shrb;cnn;shg;trc;Liprin-alpha;Dronc;Bsg;ena;Pi3K92E;Fas2;robo1"
"97","microtubule severing (GO:0051013)","1/6",0.0721401186940399,0.168326943619426,0.135108573583807,0.356110988229801,-5.14266057509186,13.5208001226288,"spas"
"98","peptidyl-serine phosphorylation (GO:0018105)","5/42",0.000164687463822839,0.0046703675637964,0.00261540415235945,0.0835059077399844,-1.54532789294931,13.4620637317536,"dco;trc;gish;Akt1;CkIalpha"
"99","negative regulation of imaginal disc growth (GO:0045571)","2/10",0.00645376836116312,0.0393884811547929,0.0241232573473825,0.173248848222111,-2.65184236360724,13.3734825608198,"lig;Capr"
"100","regulation of organ morphogenesis (GO:2000027)","4/40",0.00148528520880563,0.018457589224034,0.0122520180289723,0.140163442212853,-2.04633833436943,13.3260590437852,"sd;Dronc;gish;Drice"
"101","regulation of synaptic growth at neuromuscular junction (GO:0008582)","8/110",6.88756542070034e-05,0.00245730559848212,0.00286262970885613,0.0835885016943737,-1.38734580814556,13.2952231589135,"unc-104;Akt1;ena;spas;Pi3K92E;Fas2;caz;brat"
"102","proximal/distal pattern formation (GO:0009954)","2/8",0.00408192155379847,0.0282162827406319,0.0168949499359457,0.146999518203205,-2.39742998046916,13.1887116785414,"cora;Gli"
"103","response to ketone (GO:1901654)","3/22",0.00243674439189534,0.0219108885970427,0.013999900544751,0.140163442212853,-2.18885477111499,13.1705413997029,"Nup98-96;Kr-h1;Trf2"
"104","positive regulation of lipid storage (GO:0010884)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-2.69594296726672,13.0769104493427,"Akt1;Pi3K92E"
"105","respiratory system development (GO:0060541)","8/112",7.82559972491831e-05,0.00254562155757637,0.0031768499558767,0.0847217697217234,-1.36976806169121,12.9518762738688,"shg;apt;Mmp1;pnt;Dl;Akt1;ago;kug"
"106","epithelial cell morphogenesis involved in gastrulation (GO:0003381)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-2.75269915466217,12.8727968426635,"RhoGEF2;fog"
"107","embryonic development via the syncytial blastoderm (GO:0001700)","11/166",7.42427518647245e-06,0.000586517739731324,0.00100392415509261,0.0580169313191577,-1.08675378803475,12.8353832748563,"hep;shg;Dronc;cora;AGO2;rhea;ena;Pi3K92E;jar;CtBP;puc"
"108","regulation of mitotic cell cycle (GO:0007346)","8/100",3.47886754708794e-05,0.00167288152481707,0.00163675685871495,0.067046410582916,-1.24482877953099,12.7796844220799,"hep;Dl;ago;Pi3K92E;slmb;mi;Capr;Caf1-55"
"109","negative regulation of microtubule polymerization or depolymerization (GO:0031111)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-2.7061578581951,12.655149863988,"Patronin;Apc"
"110","regulation of clathrin-dependent endocytosis (GO:2000369)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-2.70515674289424,12.6504682212948,"lap;brat"
"111","larval salivary gland morphogenesis (GO:0007436)","2/14",0.012632062527234,0.0561086793378344,0.0415803117723246,0.207152364054915,-2.88672148282286,12.6193521869198,"Pi3K92E;caps"
"112","chitin-based embryonic cuticle biosynthetic process (GO:0008362)","3/21",0.00212376879362158,0.0211611557274367,0.0125050642421241,0.140163442212853,-2.04874764108883,12.6091465014348,"cora;Akt1;puc"
"113","open tracheal system development (GO:0007424)","10/155",2.44073301517773e-05,0.0014207635340982,0.00204603027677795,0.0754303162038803,-1.18661433955546,12.6025883582068,"robo2;shg;apt;Mmp1;pnt;Dl;Akt1;Stam;kug;robo1"
"114","positive regulation of protein catabolic process (GO:0045732)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.13376824823241,12.5603365188673,"dco;Apc;CkIalpha"
"115","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)","5/52",0.000454964973587092,0.00798716286964005,0.00605943531567002,0.116871731604635,-1.62449093461331,12.5009290442015,"ago;slmb;mi;ntc;FBXO11"
"116","salivary gland morphogenesis (GO:0007435)","6/67",0.000181451676367301,0.00497667100908617,0.00372670214375194,0.0904083966393662,-1.44667671555907,12.4624272149257,"shg;cora;sigmar;Pi3K92E;fog;caps"
"117","gastrulation involving germ band extension (GO:0010004)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.11249299434087,12.435100636937,"shg;RhoGEF2;fog"
"118","epithelial cell morphogenesis (GO:0003382)","3/23",0.00277679555960742,0.0227491547327837,0.0155918938305799,0.14491289560186,-2.10270076058343,12.3774590672086,"tyn;ena;fog"
"119","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","3/26",0.0039666291832832,0.0282162827406319,0.0209565512865659,0.156607741371229,-2.23274016287835,12.3466927747909,"Dronc;ntc;Drice"
"120","asymmetric protein localization (GO:0008105)","4/37",0.00110500471777008,0.0147245206970327,0.00958261521821757,0.135530773226133,-1.80852496644628,12.3122673816284,"Klp10A;shg;Patronin;jar"
"121","negative regulation of cell proliferation (GO:0008285)","5/57",0.000697072465347463,0.0102794952889906,0.00863006297128119,0.132567356197736,-1.68972223600448,12.2819508415703,"Xrp1;Dronc;ago;slmb;brat"
"122","negative regulation of canonical Wnt signaling pathway (GO:0090090)","4/35",0.000893184282995672,0.0128293742466651,0.0080326862400035,0.13064927913888,-1.74276317105203,12.2354481276592,"Apc;CkIalpha;slmb;CtBP"
"123","maintenance of epithelial integrity, open tracheal system (GO:0035160)","2/13",0.0109160122533268,0.051157243865167,0.036870344302883,0.198230574166155,-2.70520436569922,12.2208271446224,"shg;rhea"
"124","female germ-line cyst encapsulation (GO:0048139)","2/14",0.012632062527234,0.0561086793378344,0.0415803117723246,0.207152364054915,-2.78726914600498,12.184594600646,"shg;slmb"
"125","germ-band shortening (GO:0007390)","3/22",0.00243674439189534,0.0219108885970427,0.013999900544751,0.140163442212853,-2.00964612255131,12.0922264030938,"rhea;ena;Pi3K92E"
"126","nervous system development (GO:0007399)","13/246",1.30726787811291e-05,0.000903648920745551,0.00251813809907988,0.0835059077399844,-1.07439692391359,12.081578469762,"cnn;spz4;apt;Dronc;sktl;Blimp-1;Dl;caps;shg;Liprin-alpha;pnt;puc;fog"
"127","regulation of stem cell proliferation (GO:0072091)","3/25",0.00354105502681392,0.0261093790643746,0.0190698143923615,0.15508246116141,-2.13267640054409,12.0353979187164,"pnt;mtd;brat"
"128","postsynaptic membrane organization (GO:0001941)","2/14",0.012632062527234,0.0561086793378344,0.0415803117723246,0.207152364054915,-2.74525482795508,12.0009282928571,"Gli;pod1"
"129","cellular response to alcohol (GO:0097306)","2/13",0.0109160122533268,0.051157243865167,0.036870344302883,0.198230574166155,-2.65094173858048,11.9756943942692,"Nup98-96;Blimp-1"
"130","negative regulation of axon extension (GO:0030517)","2/9",0.00520540390387078,0.0336677001033982,0.0203739835545152,0.155404315939957,-2.26889186550026,11.9299649807825,"Sema2b;bif"
"131","oogenesis (GO:0048477)","12/216",1.71721033291807e-05,0.00111719684012199,0.00248774701912906,0.0835059077399844,-1.0866140831166,11.9225735456305,"shrb;shg;kel;Eip74EF;Dl;Akt1;Pi3K92E;jar;enc;kug;brat;fng"
"132","salivary gland development (GO:0007431)","7/82",7.13888722302881e-05,0.00246737789645933,0.00226336806439921,0.0807511315879201,-1.24047804346553,11.843301061482,"robo2;shg;cora;sigmar;kug;robo1;fog"
"133","positive regulation of cell motility (GO:2000147)","2/11",0.0078237704659418,0.0428370798778794,0.0281303597618348,0.179839178593002,-2.44030827383422,11.8369316981782,"Sema2b;ena"
"134","cell elongation involved in imaginal disc-derived wing morphogenesis (GO:0090254)","2/12",0.009312226451109,0.046603269026817,0.0323832693822932,0.187077714931136,-2.53070108434232,11.834639057113,"shg;RhoGEF2"
"135","cell-cell junction organization (GO:0045216)","3/24",0.00314466494707526,0.0237511905312354,0.0172817029276037,0.146999518203205,-2.05321389415336,11.8307168678656,"Mmp1;cora;jar"
"136","regulation of protein catabolic process (GO:0042176)","3/24",0.00314466494707526,0.0237511905312354,0.0172817029276037,0.146999518203205,-2.04485233962009,11.7825371898788,"dco;Apc;CkIalpha"
