"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"43","Glycolysis / Gluconeogenesis","2/54",0.621548012116722,0.721054309315978,0.900920341634261,0.999752685197371,-24.8141400909943,11.8001687604613,"Hex-A;CG2767"
"44","Circadian rhythm","1/9",0.298045470324611,0.444625209828518,0.503219998993871,0.801655555139391,-9.270419588925,11.2219283776408,"sgg"
"45","N-Glycan biosynthesis","2/38",0.433586191835858,0.579303448869206,0.763686020695586,0.981196320750711,-13.236691987357,11.0614359045233,"wol;alpha-Man-Ia"
"46","Glycine, serine and threonine metabolism","1/27",0.654287468517268,0.744251995438393,0.859754950252116,0.990350638898007,-24.0610554144847,10.2069034989803,"CG10184"
"47","Dorso-ventral axis formation","2/28",0.293966146520352,0.444625209828518,0.611303628392578,0.897235970705235,-7.12448912852569,8.72244554123691,"Ras85D;N"
"48","Fanconi anemia pathway","2/25",0.250577154048803,0.393146914111053,0.553053728613078,0.838798155063168,-5.53614913370177,7.66196621318475,"RpA-70;RPA2"
"49","Arginine biosynthesis","1/15",0.445618037591697,0.579303448869206,0.673854129014831,0.946093570277712,-9.21835559704702,7.45113333170725,"Got1"
"50","Terpenoid backbone biosynthesis","3/27",0.0841711002207696,0.178129537676512,0.329991009459183,0.726233670814298,-2.7661713305666,6.84600750714211,"Fnta;Sras;qm"
"51","Nicotinate and nicotinamide metabolism","1/15",0.445618037591697,0.579303448869206,0.673854129014831,0.946093570277712,-6.2168765930121,5.02505852737358,"NT5E-2"
"52","Cysteine and methionine metabolism","2/34",0.379188593717747,0.522820636792652,0.710122399751657,0.950310858491188,-4.26324851465995,4.13416412356251,"Got1;CG11134"
"53","ABC transporters","2/21",0.193180628227218,0.338066099397632,0.46633173376231,0.787265450606871,-1.84620171507797,3.03539494309673,"CG9270;Hmt-1"
"54","MAPK signaling pathway","10/93",0.00308647158718129,0.0148279372712781,0.153920990782775,0.636673189146932,-0.510350165927091,2.95019484159193,"chic;vap;Mtl;vn;msn;Ras85D;edl;p38c;p38a;Shc"
"55","Mucin type O-glycan biosynthesis","1/24",0.610954501742839,0.721054309315978,0.826760664016106,0.989850265549286,-4.92468529477012,2.42655391440797,"CG10000"
"56","Fatty acid degradation","2/32",0.351165620004526,0.507239228895426,0.679742951430225,0.946093570277712,-0.692951299566941,0.725171674380024,"CG9547;yip2"
"57","Apoptosis","9/69",0.00128262699103846,0.00833707544174998,0.0770131997727804,0.36885269364858,-0.0974090259235017,0.648631602056647,"Dark;Debcl;Decay;Tspo;Ras85D;Parp;Strica;p53;Drp1"
"58","Neuroactive ligand-receptor interaction","1/54",0.880657863443916,0.910680290606777,0.97924182666984,0.999752685197371,-4.92383208141879,0.625750511441009,"Tspo"
"59","Aminoacyl-tRNA biosynthesis","1/64",0.919545567060138,0.940209512387332,0.989811460412067,0.999752685197371,4.1868311257236,-0.351173306960122,"ThrRS"
"60","Ribosome biogenesis in eukaryotes","3/178",0.969924759094076,0.971165948240045,0.999752685197371,0.999752685197371,16.5852286748577,-0.506459453379535,"CG8549;Nxt1;prage"
"61","Arginine and proline metabolism","1/53",0.875859532836371,0.910680290606777,0.977713411053546,0.999752685197371,3.87371166692953,-0.513458744272714,"Got1"
"62","Biosynthesis of unsaturated fatty acids","1/25",0.625970224571014,0.721054309315978,0.838538240916612,0.989850265549286,1.45923271307153,-0.683581173991021,"Baldspot"
"63","Citrate cycle (TCA cycle)","1/43",0.815896980190771,0.891573245068969,0.95470418095375,0.999752685197371,7.18171394080302,-1.46124309570158,"Irp-1B"
"64","Peroxisome","1/90",0.971165948240045,0.971165948240045,0.998415308398008,0.999752685197371,55.5992094763798,-1.62671726871755,"Dhap-at"
"65","Pyruvate metabolism","1/46",0.836421644820355,0.895463172690028,0.963376924731808,0.999752685197371,10.0249451002291,-1.79068008661106,"Men"
"66","Spliceosome","3/127",0.872159956314732,0.910680290606777,0.994490979685482,0.999752685197371,17.2760676322426,-2.36306261100214,"SmD1;x16;Hsp70Bb"
"67","mRNA surveillance pathway","2/73",0.777858455308476,0.863233163817943,0.967277085198516,0.999752685197371,15.5315147803253,-3.90168278399785,"flw;Nxt1"
"68","Lysosome","11/118",0.00591009073380324,0.0268142072198581,0.251195333882553,0.671838619743249,0.881860401416271,-4.52490869840302,"CG13516;cathD;CG30273;Tsp42Ee;Tsp42Ed;Tsp29Fa;CG30269;CG13510;AP-1mu;Npc1a;Npc2a"
"69","Synthesis and degradation of ketone bodies","1/7",0.240603417528481,0.384121245527925,0.428513108573831,0.764601821180757,3.5076193160793,-4.99697296757885,"SCOT"
"70","Riboflavin metabolism","1/7",0.240603417528481,0.384121245527925,0.428513108573831,0.764601821180757,3.67490814246649,-5.23529351148816,"CG31469"
"71","Tyrosine metabolism","2/21",0.193180628227218,0.338066099397632,0.46633173376231,0.787265450606871,3.34320076880934,-5.49665544372674,"Got1;CG5793"
"72","mTOR signaling pathway","6/96",0.165865837740986,0.301875824688595,0.696574386907766,0.946093570277712,3.39982976851014,-6.10805264703899,"Pi3K21B;sgg;Ilp3;Ras85D;RagA-B;Rho1"
"73","RNA transport","4/147",0.822990687755972,0.891573245068969,0.993458352303367,0.999752685197371,32.2415444497398,-6.2809879570425,"RanGAP;Sra-1;Nxt1;tacc"
"74","Ubiquitin mediated proteolysis","11/100",0.00162754718295426,0.00987378624325587,0.125659978399298,0.571752901716805,1.43980679155315,-9.24454038842344,"Roc1a;CG9934;CG7656;Ubc2;vih;Cul1;Ubc6;CG2924;Roc2;SkpA;Ubc10"
"75","Thiamine metabolism","1/20",0.544625676587165,0.669742386073406,0.770459646509645,0.981196320750711,15.4848560051305,-9.40947421210603,"CG31469"
"76","Tryptophan metabolism","1/21",0.562197929004248,0.682133487191821,0.78604614374385,0.981196320750711,17.1958898178522,-9.90313537386399,"CG9547"
"77","beta-Alanine metabolism","2/19",0.165175135456186,0.301875824688595,0.419410924959339,0.764601821180757,5.58577213104199,-10.0585732495838,"CG5044;CG17896"
"78","Autophagy","9/95",0.0110184646118415,0.0417783449865658,0.266386059105157,0.671838619743249,2.37639225682369,-10.7132107276936,"Atg3;cathD;Pi3K21B;Ilp3;Atg4b;Ras85D;RagA-B;Atg18b;Atg5"
"79","Toll and Imd signaling pathway","3/65",0.460401844925042,0.581896776224706,0.848443084756531,0.989850265549286,14.91451140089,-11.5685242136039,"p38c;key;p38a"
"80","Purine metabolism","3/99",0.740174762579297,0.831554362897729,0.973234442113205,0.999752685197371,45.7819481612825,-13.7743669020163,"RnrL;Pde1c;NT5E-2"
"81","Proteasome","6/52",0.0145136962727034,0.047169512886286,0.194025665713295,0.648906859863634,4.28135767377191,-18.1215420956277,"Rpn3;Rpt6;Rpt4;Rpt5;Rpt3;Prosbeta6"
"82","Phosphonate and phosphinate metabolism","1/6",0.210145384687237,0.360815660500728,0.387066615170766,0.733813791261244,12.2848588114698,-19.1638352780618,"CG33116"
"83","Other glycan degradation","1/22",0.57909293856885,0.693387597496912,0.800578616921015,0.984495326213681,36.8472973112453,-20.1293947463692,"CG33090"
"84","Pentose and glucuronate interconversions","2/45",0.522136140159845,0.650882037733505,0.836967481168726,0.989850265549286,32.3075215911451,-20.9942972548452,"CG10638;CG2767"
"85","Pantothenate and CoA biosynthesis","1/10",0.325118000050738,0.477189322655115,0.53684225905199,0.828010941927645,23.3040320627256,-26.18364338441,"fbl"
"86","One carbon pool by folate","1/12",0.376174736415496,0.522820636792652,0.597440241425642,0.891263310979236,27.5388174175444,-26.9247436215314,"Ts"
"87","Wnt signaling pathway","8/91",0.0241401111529342,0.06671532807816,0.351145950723397,0.726233670814298,7.83861297035511,-29.1900576644859,"norpA;Roc1a;sgg;Mtl;Cul1;Psn;Rho1;SkpA"
"88","Propanoate metabolism","3/22",0.0509596353851159,0.122034916316988,0.235899932710874,0.671838619743249,10.5981148973698,-31.5476356548868,"CG5044;CG8199;CG17896"
"89","Protein export","2/23",0.221728559053148,0.366859979524299,0.510945298880051,0.801655555139391,23.9334912582987,-36.0510502450915,"Spase12;twr"
"90","Phenylalanine metabolism","1/8",0.269888405512329,0.416268557654609,0.46716850915133,0.787265450606871,29.846445287781,-39.0912837697375,"Got1"
"91","Protein processing in endoplasmic reticulum","11/132",0.0132315156761557,0.0445951083900062,0.37040474753405,0.729663019795278,18.8034367431498,-81.3277548266508,"CG7945;Roc1a;CG9934;Rad23;Cul1;alpha-Man-Ia;prtp;Cnx99A;SkpA;ERp60;Hsp70Bb"
