"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"31","assembly of actomyosin apparatus involved in cytokinesis (GO:0000912)","7/22",1.2643725437773e-05,0.000400691153418878,0.00166639886480904,0.0617985791779183,-2.55379836351061,28.8026304417284,"chic;tsr;sau;pnut;sti;scra;pbl"
"32","regulation of neuron projection development (GO:0010975)","10/37",9.25151025510897e-07,4.4792728818486e-05,0.000526557679500883,0.03277821554893,-2.06791259507762,28.7301483415481,"trio;twf;Trim9;RhoGAPp190;fra;Pak;pbl;fry;Rho1;Rok"
"33","actomyosin contractile ring organization (GO:0044837)","7/21",8.91666478766068e-06,0.000306056491244988,0.00133486416132008,0.0528788234813841,-2.4633804443671,28.6431743330211,"chic;tsr;sau;pnut;sti;scra;pbl"
"34","regulation of response to wounding (GO:1903034)","3/6",0.00104585593005826,0.0115375119372883,0.0153383239457093,0.236590253428065,-4.14911842780639,28.4750664173949,"CG5044;Cbp53E;Rok"
"35","cell morphogenesis involved in differentiation (GO:0000904)","7/22",1.2643725437773e-05,0.000400691153418878,0.00166639886480904,0.0617985791779183,-2.52471234646135,28.4745881765042,"parvin;sgg;LanB2;mys;Ilk;LanA;mew"
"36","regulation of cell morphogenesis involved in differentiation (GO:0010769)","10/39",1.57451642341287e-06,7.22205822633849e-05,0.000746598695779155,0.0387437811023635,-2.12148455588877,28.3463482011324,"trio;Trim9;RhoGAPp190;fra;Pak;pbl;fry;CG42797;Rho1;Rok"
"37","regulation of axonogenesis (GO:0050770)","9/29",8.97530912861229e-07,4.4792728818486e-05,0.000430909207804267,0.0294015147183342,-2.00510757651646,27.9183524934753,"trio;Trim9;RhoGAPp190;fra;HDAC1;Pak;pbl;Rho1;Rok"
"38","microtubule cytoskeleton organization involved in mitosis (GO:1902850)","13/52",5.93163893623854e-08,4.49515072428859e-06,0.0001547868134819,0.0128473055189977,-1.67552520886458,27.881376491174,"sub;ric8a;PCNA;insc;TBCD;aurB;pins;feo;dpa;Eb1;Orc2;tacc;Klp61F"
"39","vesicle-mediated transport (GO:0016192)","35/235",6.66377179203202e-12,2.32299084670236e-09,2.75770459504422e-05,0.00436970828105644,-1.07869571390336,27.7595173571248,"lqf;Rab21;Rab5;Mtl;Rab6;Vps52;Hrs;Ubc6;Gdi;IKKepsilon;mop;Vps2;Snx3;Snx1;hook;Nsf2;AP-2mu;Galphaq;AP-1mu;Syb;Rho1;Snx6;AP-2sigma;Rab30;Syx6;Rab10;Rab14;Past1;Gos28;Rop;Snap24;CHMP2B;Rab1;Rep;RabX1"
"40","dorsal closure, spreading of leading edge cells (GO:0007395)","4/10",0.000382045259674563,0.00543445479342346,0.00911607729468418,0.176548030273717,-3.5025549782088,27.5650077700578,"zip;Ras85D;Pak;Rho1"
"41","border follicle cell migration (GO:0007298)","23/121",2.03224679776937e-10,4.42775771064001e-08,2.64568962053855e-05,0.00436970828105644,-1.23447431286932,27.5494039490299,"zip;Cortactin;GMF;Rala;twf;Rme-8;Rab5;mys;bbg;Hrs;jing;Tsp86D;sqh;dome;flr;N;tsr;slbo;cpb;Pvf1;vn;Ras85D;Rho1"
"42","DNA-dependent DNA replication (GO:0006261)","10/36",6.99133994474862e-07,4.06196850789895e-05,0.000438576811633212,0.0294015147183342,-1.92758260259852,27.3204444008709,"DNApol-epsilon255;PCNA;Orc6;RpA-70;Orc2;DNApol-alpha60;DNApol-epsilon58;Mcm10;DNApol-alpha73;Ctf4"
"43","DNA packaging (GO:0006323)","9/36",6.62066156274973e-06,0.000245527938380272,0.00158470405173781,0.0613808702706447,-2.27674505193274,27.150902508799,"HDAC1;baf;Orc2;aurB;Mcm5;Mcm10;SkpA;SMC2;Mcm2"
"44","protein depolymerization (GO:0051261)","5/13",8.35435526433987e-05,0.00171313426185228,0.00404963977575957,0.113847131115305,-2.88954875341649,27.1332744788317,"tsr;twf;Kat60;Usp5;flr"
"45","negative regulation of response to wounding (GO:1903035)","3/7",0.00177783736827591,0.0168411442005701,0.0209105869655822,0.276114796068255,-4.17897016903055,26.4627335726564,"CG5044;Cbp53E;Rok"
"46","endosomal transport (GO:0016197)","19/96",3.76223528980463e-09,5.46464675844122e-07,8.24409995037729e-05,0.00798303678528201,-1.35997246194521,26.3810892971914,"Syx6;Vps60;Rab5;Rab6;Vps52;Rab14;Hrs;Ubc6;IKKepsilon;Vps28;mop;Vps2;Snx3;Snx1;l(2)gd1;CHMP2B;Sara;Rho1;Snx6"
"47","actin filament depolymerization (GO:0030042)","3/6",0.00104585593005826,0.0115375119372883,0.0153383239457093,0.236590253428065,-3.78738470344092,25.9925169298489,"tsr;twf;flr"
"48","actin filament organization (GO:0007015)","17/78",5.32825062393731e-09,6.63367202680195e-07,6.96134192017541e-05,0.00713742292168573,-1.30579626506123,24.8757359826544,"Hip1;Mtl;mys;SCAR;capt;Arp2;N;IKKepsilon;chic;tsr;cpb;cpa;Lasp;tmod;Tm1;Rho1;mew"
"49","non-sensory hair organization (GO:0035316)","7/25",3.22096837574679e-05,0.000813644620134297,0.00305340694247457,0.0933699701883014,-2.40317869607634,24.8566622180135,"zip;Cip4;sqh;fry;flr;Rho1;Rok"
"50","endosome transport via multivesicular body sorting pathway (GO:0032509)","6/21",0.000106253847439686,0.00210455063735651,0.00553836465146317,0.134074577604171,-2.65683051050326,24.3091477621853,"Vps2;Vps60;Rab5;CHMP2B;Hrs;Vps28"
"51","positive regulation of stress fiber assembly (GO:0051496)","3/6",0.00104585593005826,0.0115375119372883,0.0153383239457093,0.236590253428065,-3.5233581062834,24.180523606247,"CG43658;Abi;Rok"
"52","regulation of stress fiber assembly (GO:0051492)","4/9",0.000236435430226558,0.00392482814176086,0.00684447942413116,0.149124095453258,-2.88769205676144,24.111753387589,"mys;CG43658;Abi;Rok"
"53","negative regulation of actin filament polymerization (GO:0030837)","4/10",0.000382045259674563,0.00543445479342346,0.00911607729468418,0.176548030273717,-3.03426354217664,23.8795675262391,"chic;twf;cpa;Cip4"
"54","cellular protein localization (GO:0034613)","25/164",4.20896385222579e-09,5.64324922648427e-07,0.000281150950824332,0.0204185878036171,-1.21796382470879,23.4897104120716,"Rab21;Rab5;Rab6;Arp3;sws;Sep2;Sep1;l(2)gd1;Atg18b;Rho1;Rab30;Syx6;Rab10;Arpc1;Rab14;Ack;pnut;Cip4;gammaSnap1;Pi4KIIalpha;Osbp;Rab1;Sara;RabX1;wls"
"55","neuroblast division (GO:0055057)","8/35",4.3876615808597e-05,0.000993207030576424,0.00457225140361619,0.1226066799462,-2.32368452398078,23.3161503835076,"Gbeta13F;ric8a;Galphai;CycA;insc;pins;loco;mud"
"56","regulation of vesicle-mediated transport (GO:0060627)","8/34",3.50225961201746e-05,0.000827589544853586,0.00393134064869207,0.112333225420824,-2.25375450327296,23.1224328685814,"CG7956;Rab21;Rab10;vap;Rab5;l(2)gd1;BicD;Gos28"
"57","regulation of cytokinetic process (GO:0032954)","3/6",0.00104585593005826,0.0115375119372883,0.0153383239457093,0.236590253428065,-3.33062484629331,22.8578107277041,"flw;sti;Rok"
"58","actin filament polymerization (GO:0030041)","3/8",0.00276324628171533,0.0232662222202462,0.0274427093048597,0.310270778172068,-3.82374617726454,22.5270236053869,"chic;tsr;ALiX"
"59","negative regulation of protein polymerization (GO:0032272)","4/10",0.000382045259674563,0.00543445479342346,0.00911607729468418,0.176548030273717,-2.85324502811797,22.4549569840505,"twf;cpa;TBCD;Cip4"
"60","membrane protein ectodomain proteolysis (GO:0006509)","3/8",0.00276324628171533,0.0232662222202462,0.0274427093048597,0.310270778172068,-3.80317766961404,22.4058473463231,"Meltrin;Psn;Nct"
"61","positive regulation of filopodium assembly (GO:0051491)","6/23",0.000185046533353726,0.00325794048116712,0.00799391518304236,0.16787221884389,-2.60419293901172,22.3827863105368,"Sra-1;chic;Arpc1;SCAR;Abi;Arp3"
"62","DNA metabolic process (GO:0006259)","22/128",3.66337513315666e-09,5.46464675844122e-07,0.000146092774077154,0.0127319852608239,-1.14638052491725,22.2683052164073,"RecQ4;DNApol-epsilon255;ver;PCNA;Rif1;Ubc6;DNApol-alpha60;DNApol-alpha73;CG5181;Msh6;gkt;CG13690;Orc6;dpa;RpA-70;Orc2;SuUR;Mcm6;Mcm10;DNApol-alpha180;Mcm2;Ctf4"
"63","cellular iron ion homeostasis (GO:0006879)","3/8",0.00276324628171533,0.0232662222202462,0.0274427093048597,0.310270778172068,-3.70473253549723,21.8258726939074,"Fer1HCH;Fer2LCH;IscU"
"64","establishment of spindle localization (GO:0051293)","5/15",0.000182781805841374,0.00325090497532158,0.00660637397385636,0.145758352359894,-2.51196115789189,21.6209958725064,"ric8a;Galphai;insc;Eb1;pins"
"65","regulation of synaptic growth at neuromuscular junction (GO:0008582)","18/110",2.07385553909648e-07,1.3387889646834e-05,0.000954707175575419,0.0462237390841099,-1.39425193441426,21.4557054980623,"plum;Cip4;Arp3;LanA;Arp2;SkpA;Mad;Itgbn;sgg;trio;Nsf2;cpb;Kat60;Tbce;hiw;Pak;Abp1;Galphao"
"66","DNA replication initiation (GO:0006270)","4/13",0.00118569167139382,0.0126712201347397,0.0186760729059518,0.258352341865666,-3.14795677640368,21.2091352311839,"Orc6;Orc2;Mcm10;DNApol-alpha73"
"67","regulation of Notch signaling pathway (GO:0008593)","19/117",1.08429666163027e-07,7.55971632488623e-06,0.000755759355984142,0.0387437811023635,-1.31919266324629,21.1561092362121,"lqf;Rala;Arpc1;Usp12-46;Hrs;Psn;Tsp86D;Arp3;N;Vps28;asf1;Vps2;Fkbp14;Caf1-105;l(2)gd1;Sara;AP-1mu;spdo;Rbcn-3A"
"68","regulation of JNK cascade (GO:0046328)","11/49",1.98508317079498e-06,8.87179478639908e-05,0.00106276885214855,0.0487475291919716,-1.59039710214398,20.8816749861263,"flw;Rala;ALiX;cpb;cpa;Ptp61F;MAPk-Ak2;ics;Usp5;N;SkpA"
"69","positive regulation of cell communication (GO:0010647)","5/15",0.000182781805841374,0.00325090497532158,0.00660637397385636,0.145758352359894,-2.40457686607663,20.6967159238235,"Snx3;Flo2;Hrs;wls;mop"
"70","regulation of cellular component organization (GO:0051128)","13/71",2.7613584169143e-06,0.000111931342341433,0.00198577668137889,0.069224175112868,-1.61430769208391,20.662795933697,"spn-E;Sra-1;GMF;Rala;Rab21;vap;Rab5;mael;Cip4;Rok;Rop;l(2)gd1;BicD"
"71","positive regulation of signaling (GO:0023056)","5/15",0.000182781805841374,0.00325090497532158,0.00660637397385636,0.145758352359894,-2.39977453347857,20.6553812029602,"Snx3;Flo2;Hrs;wls;mop"
"72","embryonic hemopoiesis (GO:0035162)","7/25",3.22096837574679e-05,0.000813644620134297,0.00305340694247457,0.0933699701883014,-1.96778473594442,20.3532765078987,"Mtl;Pvf2;mys;Pvf1;Ras85D;N;Rho1"
"73","regulation of cell division (GO:0051302)","7/26",4.2616817612193e-05,0.000990414841307366,0.00367108338004504,0.110322385024457,-2.00294882286699,20.1561979818612,"fbl;insc;aurB;sti;scra;loco;Gmd"
"74","membrane protein proteolysis (GO:0033619)","4/12",0.00084656917327667,0.0101763453035947,0.0150065835612119,0.236590253428065,-2.8488594526872,20.1537395372132,"Meltrin;Hrs;Psn;Nct"
"75","imaginal disc-derived wing hair organization (GO:0035317)","11/45",7.96078609873122e-07,4.2047424757844e-05,0.000579289242648347,0.0348172810322782,-1.42876283730749,20.0649279185188,"zip;tsr;Mtl;Pgcl;Cip4;sqh;fry;flr;Rho1;Galphao;Rok"
"76","positive regulation of cell cycle (GO:0045787)","8/34",3.50225961201746e-05,0.000827589544853586,0.00393134064869207,0.112333225420824,-1.94012189576073,19.9047137682677,"CycA;CycC;CycE;CycY;DNApol-epsilon58;Mcm10;SkpA;p53"
"77","septate junction assembly (GO:0019991)","8/35",4.3876615808597e-05,0.000993207030576424,0.00457225140361619,0.1226066799462,-1.98304742424387,19.8981537657647,"Galphai;Tsp2A;wol;Ssk;Pak;loco;Galphao;mesh"
"78","chromosome condensation (GO:0030261)","10/53",2.96422774608568e-05,0.000794869070988822,0.00529645666409304,0.131881770935917,-1.89940806693764,19.8038152768771,"spn-E;HDAC1;baf;Orc2;aurB;Mcm5;Mcm10;SkpA;SMC2;Mcm2"
"79","hemocyte migration (GO:0035099)","6/20",7.84432238248465e-05,0.00166739681861838,0.00454255001750954,0.1226066799462,-2.08980046069623,19.7551668356429,"Mtl;Pvf2;mys;Pvf1;Ras85D;Rho1"
"80","cytosolic transport (GO:0016482)","8/38",8.23053312695101e-05,0.00170783562384233,0.00698182744575862,0.150238583184658,-2.09782507281015,19.7302014625422,"Syx6;Snx1;Rab6;Vps52;Rab14;Hrs;Snx6;mop"
"81","proteasomal protein catabolic process (GO:0010498)","14/94",1.42039549704681e-05,0.000434341991465368,0.00709796101000807,0.150874951712732,-1.75957686700552,19.6403795927362,"Trim9;Rpn3;Rpt6;Rad23;Ubc6;Usp5;CG42797;Prosbeta6;CG9945;Uch-L5;CG7656;Rpt4;Rpt5;Rpt3"
"82","protein transport (GO:0015031)","22/146",4.41495487105503e-08,3.66441254297567e-06,0.000737764197895104,0.0387437811023635,-1.15909794707571,19.6301155502554,"Rab30;Syx6;Rab21;Rab10;Rab5;Arpc1;Rab6;sau;Rab14;CG9356;Arp3;gammaSnap1;Vps2;Scamp;Nsf2;l(2)gd1;CHMP2B;Osbp;Rab1;Sara;RabX1;wls"
"83","regulation of cell migration (GO:0030334)","6/21",0.000106253847439686,0.00210455063735651,0.00553836465146317,0.134074577604171,-2.11710817755051,19.3708613752925,"sli;Sema2a;mys;Kat60;Rab1;Rho1"
"84","Ras protein signal transduction (GO:0007265)","15/85",7.84546081620399e-07,4.2047424757844e-05,0.00128105229065959,0.0519273056423177,-1.35823246598735,19.0942500389956,"Rab30;Rala;RhoGAPp190;Rab21;Rab10;Rab5;Mtl;Rab6;Rab14;Rok;Rab1;Ras85D;Pak;RabX1;Rho1"
"85","apoptotic process (GO:0006915)","11/55",6.60276410610024e-06,0.000245527938380272,0.00237279208892462,0.0780335209621814,-1.59512449820189,19.0266804145937,"CG13516;cathD;Dark;Debcl;Decay;pnut;Psn;Strica;sws;p53;Drp1"
"86","protein tetramerization (GO:0051262)","3/7",0.00177783736827591,0.0168411442005701,0.0209105869655822,0.276114796068255,-3.00067806186144,19.0013665751472,"CG16985;CG16986;Klp61F"
"87","cell-matrix adhesion (GO:0007160)","4/13",0.00118569167139382,0.0126712201347397,0.0186760729059518,0.258352341865666,-2.794985511308,18.8310163985966,"Fit1;Itgbn;mys;Ilk"
"88","regulation of cytokinesis (GO:0032465)","4/11",0.000582077972623868,0.00780432235602618,0.0118276481680691,0.219314795286643,-2.52011917809481,18.7721312334203,"fbl;aurB;sti;scra"
"89","morphogenesis of an epithelial fold (GO:0060571)","3/9",0.00402665170778718,0.0303024755185831,0.0349298111851008,0.347900919403604,-3.40144775613416,18.7583724209678,"zip;N;Rho1"
"90","negative regulation of MAP kinase activity (GO:0043407)","3/9",0.00402665170778718,0.0303024755185831,0.0349298111851008,0.347900919403604,-3.3963932389195,18.7304976678866,"sgg;Ptp61F;ics"
"91","chaeta development (GO:0022416)","15/85",7.84546081620399e-07,4.2047424757844e-05,0.00128105229065959,0.0519273056423177,-1.32527918448558,18.6309875177726,"Sra-1;twf;Arpc1;Abi;Arp3;capt;fry;N;IKKepsilon;sgg;Fkbp14;Dark;CycC;Abp1;CG2767"
"92","negative regulation of compound eye retinal cell programmed cell death (GO:0046673)","3/9",0.00402665170778718,0.0303024755185831,0.0349298111851008,0.347900919403604,-3.35143694861168,18.4825718149205,"norpA;Ras85D;Galphaq"
"93","protein polymerization (GO:0051258)","4/14",0.00160963296997833,0.0158507924670747,0.0228550538010274,0.284761791392404,-2.81020119259161,18.0745089770285,"chic;tsr;ALiX;Tbce"
"94","negative regulation of cellular response to insulin stimulus (GO:1900077)","5/23",0.00158518230575053,0.0158507924670747,0.0277695016608392,0.310270778172068,-2.78263815421235,17.9398236152192,"Roc1a;sgg;Ptp61F;Cul1;SkpA"
"95","cold acclimation (GO:0009631)","3/9",0.00402665170778718,0.0303024755185831,0.0349298111851008,0.347900919403604,-3.24628780416068,17.9026932006449,"CG8778;CG10912;CG13510"
"96","regulation of actin filament polymerization (GO:0030833)","9/40",1.67468521268659e-05,0.000494741750120801,0.00294126661740925,0.0932114129844422,-1.62629863802042,17.8848944186054,"GMF;twf;Mtl;cpa;SCAR;Arpc5;Cip4;flr;svr"
"97","regulation of compound eye retinal cell programmed cell death (GO:0046669)","5/19",0.000622493086604389,0.00815793571392067,0.0147367863738931,0.236590253428065,-2.41145169286897,17.8008011401943,"norpA;Dark;Ras85D;Galphaq;Strica"
"98","negative regulation of insulin receptor signaling pathway (GO:0046627)","5/23",0.00158518230575053,0.0158507924670747,0.0277695016608392,0.310270778172068,-2.75068800429494,17.7338392140025,"Roc1a;sgg;Ptp61F;Cul1;SkpA"
"99","axonogenesis (GO:0007409)","27/212",5.20614278888208e-08,4.12468494591885e-06,0.00193312314616972,0.0687639519137514,-1.05614702967137,17.7124744458791,"NetA;Rab5;Rab6;Ptp61F;mys;14-3-3epsilon;msn;jing;Abi;LanA;N;chic;Sema2a;tsr;trio;fra;Rho1;mew;Sra-1;Trim9;Arpc1;SCAR;TBCD;betaTub60D;sli;Pak;mud"
"100","cofactor biosynthetic process (GO:0051188)","5/20",0.000803843040848728,0.00980408566711401,0.0174997040823072,0.247983611507816,-2.47507933501548,17.637679013177,"bcn92;mal;Hsc20;CIAPIN1;IscU"
"101","regulation of actin cytoskeleton organization (GO:0032956)","7/31",0.000144004485962827,0.00264210335824429,0.00827888307972623,0.169765802446621,-1.97198827303406,17.4435498289047,"Gbeta13F;cpb;sti;Abi;sqh;Rho1;Rok"
"102","Rab protein signal transduction (GO:0032482)","8/37",6.72300880412047e-05,0.00146477554319775,0.00609168210893747,0.139885816996593,-1.80242878959834,17.3166357375797,"Rab30;Rab21;Rab10;Rab5;Rab6;Rab14;Rab1;RabX1"
"103","mucosal immune response (GO:0002385)","4/15",0.00212848793880006,0.0192225620586969,0.0275582388808654,0.310270778172068,-2.8034296983791,17.2476623121871,"norpA;bbg;Galphaq;p38a"
"104","ubiquitin-dependent protein catabolic process (GO:0006511)","22/164",3.58929338780479e-07,2.23433513390848e-05,0.00279434028340966,0.0901950947033896,-1.16126903523971,17.2333954040568,"Roc1a;Trim9;ALiX;Rpn3;Ubi-p5E;Rpt6;Rad23;Ubc6;Roc2;Usp5;CG42797;Prosbeta6;SkpA;Ubc10;Vps28;Vps2;CG9945;Uch-L5;CG7656;Rpt4;Rpt5;Rpt3"
"105","DNA endoreduplication (GO:0042023)","5/19",0.000622493086604389,0.00815793571392067,0.0147367863738931,0.236590253428065,-2.33205505839006,17.2147128077018,"SuUR;Mcm5;Mcm10;SkpA;Ctf4"
"106","plasma membrane organization (GO:0007009)","6/25",0.000303951512267244,0.00468838483081244,0.0111479882237215,0.208934876063942,-2.12359253297145,17.1982164607411,"wol;oys;scra;Cip4;Arp3;scramb2"
"107","establishment of planar polarity (GO:0001736)","11/53",4.51222357246196e-06,0.000174773459706693,0.00183909688423093,0.0667822056086356,-1.36589982056035,16.8124791145762,"zip;tsr;Mtl;Pgcl;msn;Abi;sqh;flr;Rho1;Galphao;Rok"
"108","positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)","6/27",0.000475701440630503,0.00647771571108567,0.0150926096618053,0.236590253428065,-2.19034334398468,16.7577039048649,"Sra-1;chic;Arpc1;SCAR;Abi;Arp3"
"109","asymmetric stem cell division (GO:0098722)","8/34",3.50225961201746e-05,0.000827589544853586,0.00393134064869207,0.112333225420824,-1.63059007889465,16.7290667997171,"Gbeta13F;Galphai;CycA;insc;pins;Sara;loco;mud"
